nvda,nvda_exponential_moving_average_5,nvda_exponential_moving_average_21,nvda_ami_126d,houst,usepuindxd_ewmahl21,nvda_mom1m,nvda_mvel1,nvda_ocfq_saleq_std,nvda_vxn_logdiff_ewmahl63,dgs2_logdiff_ewmahl21,nvda_mom6m,nvda_zero_trades_12m,nvda_niq_at,nvda_qmj_safety,nvda_opex_at,nvda_exponential_moving_average_10,m2_realgrowth,umcsent,t10y2y_ewmahl10,nvda_qmj,t_30,nvda_ni_inc8q,nvda_downside_deviation_21,nvda_qmj_growth,nvda_sortino_ratio_5,nvda_op_atlt1,nvda_cop_atl1,nvda_gp_at,nvda_sortino_ratio_21,nvda_rvol_21d,nvda_chcsho_1m,nvda_earnings_variability,nvda_chcsho_6m,cpi_roc,nvda_age,nvda_at_turnover,nvda_seas_1_1na,nvda_turnover_126d,nvda_maxret,nvda_betabab_1260d,state_0,state_1,state_2,state_3,state_4
7.069499969482422,7.069499969482422,7.069499969482422,8.94e-06,1053.0,465.8276412281988,0.03351699306866122,22.13190824561387,0.1276510100018869,0.003876233628317223,-0.02505433572943196,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.069499969482422,12.40005454294155,72.3,0.4234868037564994,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.005339273253156921,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.005202952200968897,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.282249927520752,7.183236514333387,7.17763034905776,8.94e-06,1254.0,465.274023216411,0.03351699306866122,22.16155836431967,0.1276510100018869,0.003569860864950467,-0.02590626719601977,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.179560148987785,12.69769078121823,78.1,0.4252623131937242,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.09943824963411721,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.0968994159436251,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.343500137329102,7.244210142239865,7.234754939017055,8.94e-06,1254.0,476.3906869409343,0.03351699306866122,22.15239078060076,0.1276510100018869,0.003079298830593053,-0.02506513677508015,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.238035305919959,12.69769078121823,78.1,0.4282582622447037,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.0277916726470263,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.02708210228460522,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.44474983215332,7.305198512339811,7.289880778078937,8.94e-06,1254.0,477.1153553405306,0.03351699306866122,22.16608425713112,0.1276510100018869,0.00311652729743788,-0.02786261290710242,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.295204527373542,12.69769078121823,78.1,0.4364109422272864,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.0455578583995311,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.04439468601670071,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.621749877929688,7.387153304266716,7.360706873544498,8.94e-06,1254.0,477.996044310795,0.03351699306866122,22.18863268108895,0.1276510100018869,0.002443247516019282,-0.03566801207455417,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.369865748083598,12.69769078121823,78.1,0.4406693111973181,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.07855900151177612,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.07655325180818232,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.8125,7.484653711770066,7.442352983570265,8.94e-06,1254.0,478.3380631171316,0.03351699306866122,22.21335171004386,0.1276510100018869,0.001413957339583362,-0.02776825895903984,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.456984737895372,12.69769078121823,78.1,0.4466515201903901,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.08269567889785463,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.08058431253313579,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
8.065500259399414,7.605719218850943,7.540426349294382,8.94e-06,1254.0,486.1091960287736,0.03351699306866122,22.22070590626649,0.1276510100018869,0.0007284312565142536,-0.02489830052279437,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.562987646076948,12.69769078121823,78.1,0.4542421287970902,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.1070048890301855,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.1042728657059938,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.802499771118164,7.643731838619748,7.577092336100989,8.94e-06,1254.0,484.6819191161997,0.03351699306866122,22.19425275241789,0.1276510100018869,0.002301450920236843,-0.02408989698704158,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.600669731149429,12.69769078121823,78.1,0.458645736714457,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,-0.107745199629788,0.4567408967800181,0.6045741799578694,0.4136875541438059,-0.1049942748718058,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
7.78000020980835,7.668478240210521,7.602726517369968,8.94e-06,1254.0,486.9069040236676,0.03351699306866122,22.19136495174747,0.1276510100018869,0.003165738827087284,-0.02527611333068711,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.626545366454738,12.69769078121823,78.1,0.4600757678446252,1.669278514987355,5.9e-05,0,0.3397099936596663,1.456420969279215,-0.00848851973370946,0.4567408967800181,0.6045741799578694,0.4136875541438059,-0.008488519733709461,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
8.030500411987305,7.730962995158279,7.652131500814329,8.94e-06,1254.0,487.5924086998735,0.03351699306866122,22.19386656436072,0.1276510100018869,0.002401464527188813,-0.02445544288501114,0.158873573994241,0.00098824,0.06015180265654649,0.867801987817078,0.4433150447588796,7.680648688360595,12.69769078121823,78.1,0.4607403639833649,1.669278514987355,5.9e-05,0,0.3105700891968832,1.456420969279215,0.1063900852471849,0.4567408967800181,0.6045741799578694,0.4136875541438059,0.1036737589466543,0.02732794,0.0,1.225233294790427,0.004901960784313708,2e-05,293,0.713431567941974,0.2123873233795166,0.02105355,0.0573127298680971,0.9805857432597008,0.0,0.0,1.0,0.0,0.0
