msft,msft_exponential_moving_average_5,msft_age,msft_exponential_moving_average_10,msft_ocfq_saleq_std,msft_mvel1,msft_zero_trades_6m,msft_exponential_moving_average_21,usepuindxd_ewmahl21,msft_ami_126d,msft_vxn_logdiff_ewmahl63,msft_qmj,houst,t10y2y_ewmahl10,state_0,state_1,state_2,state_3
36.63999938964844,35.32208947974087,347,34.98279901,0.1199626657625559,26.44066187489683,0.00245714,34.77156963,139.0386732717324,6.65e-06,-0.006015316,0.4122177909211461,1043,2.297129629325105,1,0,0,0
38.18000030517578,35.70101863240308,347,35.23584858559292,0.1199626657625559,26.48183317803964,0.00245714,34.95919190240727,136.3821664670645,6.65e-06,-0.005679308,0.4122177909211461,1043,2.302009540054807,1,0,0,0
37.5,35.93879813097593,347,35.41289342149342,0.1199626657625559,26.46386228472533,0.00245714,35.09596642949265,133.4791124435532,6.65e-06,-0.004962534,0.4122177909211461,1043,2.304553647507477,1,0,0,0
37.77999877929688,36.18149656927289,347,35.59593358471224,0.1199626657625559,26.47130118,0.00245714,35.23742883153316,131.9031337904821,6.65e-06,-0.005629789,0.4122177909211461,1043,2.314293754625784,1,0,0,0
37.59000015258789,36.36672069,347,35.74854692497178,0.1199626657625559,26.46625941338432,0.00245714,35.35896205854261,131.3018273989829,6.65e-06,-0.005794271,0.4122177909211461,1043,2.314293754625784,1,0,0,0
37.36000061035156,36.49707332001398,347,35.87070879,0.1199626657625559,26.46012198144664,0.00245714,35.46038866272351,127.2890205743557,6.65e-06,-0.00590742,0.4122177909211461,1043,2.324701571674807,1,0,0,0
38.15999984741211,36.71491783587192,347,36.04273550696898,0.1199626657625559,26.48130919433041,0.00245714,35.59477544453059,124.9711460433851,6.65e-06,-0.006220673,0.4122177909211461,1043,2.331753092415621,1,0,0,0
38.02000045776367,36.88561975339783,347,36.19011020735687,0.1199626657625559,26.47763370084932,0.00245714,35.71344882,122.5028746367809,6.65e-06,-0.006477801,0.4122177909211461,1043,2.336323383653411,1,0,0,0
37.84000015258789,37.01028250769916,347,36.31216050490369,0.1199626657625559,26.47288809996509,0.00245714,35.81582166861681,120.7410556051436,6.65e-06,-0.006514725,0.4122177909211461,1043,2.340587616,1,0,0,0
37.20000076293945,37.03503480630532,347,36.37738126631066,0.1199626657625559,26.45583013353719,0.00245714,35.88142829414173,117.8460902843806,6.65e-06,-0.005455999,0.4122177909211461,1043,2.341887605432158,1,0,0,0
36.74000168,36.99658140574201,347,36.40384752268648,0.1199626657625559,26.44338747722094,0.00245714,35.92152392544594,116.7153490718804,6.65e-06,-0.005282674,0.4122177909211461,1043,2.347118558820263,1,0,0,0
37.08000183105469,37.00744445,347,36.45290214,0.1199626657625559,26.45259914182781,0.00245714,35.97486601806247,116.0099656265688,6.65e-06,-0.005285324,0.4122177909211461,1043,2.358695911754875,1,0,0,0
37.40000152587891,37.05852402353464,347,36.52123221444657,0.1199626657625559,26.46119209696835,0.00245714,36.03960737695183,115.2537818644344,6.65e-06,-0.005558278,0.4122177909211461,1043,2.368158624,1,0,0,0
37.56999969482422,37.12503269231464,347,36.59650740731224,0.1199626657625559,26.46572720321198,0.00245714,36.10824087506116,113.6922623032363,6.65e-06,-0.0057823,0.4122177909211461,1043,2.372969626,1,0,0,0
37.63999938964844,37.19195626139749,347,36.67104557948544,0.1199626657625559,26.46758865025064,0.00245714,36.17609568361576,111.2449910919491,6.65e-06,-0.005647122,0.4122177909211461,1043,2.377458449505732,1,0,0,0
37.34999847412109,37.21248454504786,347,36.71932862858552,0.1199626657625559,26.45985422247427,0.00245714,36.22748995730188,108.8188035313755,6.65e-06,-0.005697394,0.4122177909211461,1043,2.380307329877719,1,0,0,0
37.59999847412109,37.26279694891262,347,36.78169793051788,0.1199626657625559,26.46652536156293,0.00245714,36.28690717130446,106.6321076621679,6.65e-06,-0.005829871,0.4122177909211461,1043,2.385644109592252,1,0,0,0
38.13000106811523,37.37534609123593,347,36.87681863437236,0.1199626657625559,26.48052275,0.00245714,36.36584218591613,106.5602264703743,6.65e-06,-0.005308927,0.4122177909211461,1043,2.391669662389364,1,0,0,0
38.45000076293945,37.51477234311213,348,36.98740813327687,0.1199626657625559,26.48888006754299,0.00250387,36.45418621036871,106.8484313825981,6.7e-06,-0.004580551,0.426783639,1043,2.399593891109588,1,0,0,0
38.31000137329102,37.61791574507632,348,37.08007351600608,0.1199626657625559,26.48523234630832,0.00250387,36.53207843613095,106.7325707621456,6.7e-06,-0.004442128,0.426783639,1043,2.406987458,1,0,0,0
38.93999862670898,37.78935011822738,348,37.20998394405748,0.1199626657625559,26.50154331642617,0.00250387,36.63219214385561,106.4584555048126,6.7e-06,-0.004284138,0.426783639,1043,2.415894909968014,1,0,0,0
38,37.81665904922467,348,37.26500582734371,0.1199626657625559,26.47710751147535,0.00250387,36.68854794613777,105.3204944890868,6.7e-06,-0.003514311,0.426783639,1043,2.426884536921039,1,0,0,0
38.36000061035156,37.88708505793357,348,37.34106462135595,0.1199626657625559,26.48653661767535,0.00250387,36.75681815871011,103.8389534879508,6.7e-06,-0.00436698,0.426783639,1043,2.437138221432894,1,0,0,0
38.70999908447266,37.99373045,348,37.43591487930118,0.1199626657625559,26.49561929268759,0.00250387,36.83593280335825,100.9087137902307,6.7e-06,-0.004356101,0.426783639,1043,2.445365907,1,0,0,0
38.11000061035156,38.00879626715771,348,37.48251256173335,0.1199626657625559,26.47999808265025,0.00250387,36.88712813253854,100.8295330907727,6.7e-06,-0.004308436,0.426783639,1043,2.449694259037682,1,0,0,0
37.61000061035156,37.95712846879865,348,37.49130646116068,0.1199626657625559,26.46679134045965,0.00250387,36.91595264974089,100.8584449675986,6.7e-06,-0.00349061,0.426783639,1043,2.456411434441613,1,0,0,0
37.22000122070312,37.86163708896729,348,37.47262986966282,0.1199626657625559,26.45636763576004,0.00250387,36.92798744,101.1835023537109,6.7e-06,-0.003370041,0.426783639,1043,2.462678780703419,1,0,0,0
36.68999862670898,37.70987136872394,348,37.41885442,0.1199626657625559,26.44202555268658,0.00250387,36.91863395039784,102.0528876096451,6.7e-06,-0.003346852,0.426783639,1043,2.467856751450438,1,0,0,0
36.88999938964844,37.60367984132385,348,37.38257947907444,0.1199626657625559,26.44746184681237,0.00250387,36.91751618747008,101.9517048911138,6.7e-06,-0.002933346,0.426783639,1043,2.473357639,1,0,0,0
36.52000045776367,37.46332963,348,37.32350987630796,0.1199626657625559,26.43738142001033,0.00250387,36.90210022273132,101.8565176474066,6.7e-06,-0.002947656,0.426783639,1043,2.475811468365677,1,0,0,0
36.58000183105469,37.34893471355416,348,37.27267121,0.1199626657625559,26.43902304476785,0.00250387,36.88968735695278,101.7218876,6.7e-06,-0.003931085,0.426783639,1043,2.482118992560769,1,0,0,0
36.25,37.20662557269873,348,37.20284271351217,0.1199626657625559,26.42996073304965,0.00250387,36.86518412427025,103.3604974451527,6.7e-06,-0.003953877,0.426783639,1043,2.489343460898969,1,0,0,0
36.79999923706055,37.15397106018788,348,37.17537244329323,0.1199626657625559,26.44501918,0.00250387,36.86270170566263,101.6951862144837,6.7e-06,-0.004238154,0.426783639,1043,2.491396438,1,0,0,0
36.61999893188477,37.08482927857021,348,37.13754730344981,0.1199626657625559,26.44011586182779,0.00250387,36.85351052489143,101.4870238994542,6.7e-06,-0.004475011,0.426783639,1043,2.495990612955416,1,0,0,0
37.08000183105469,37.08420421560534,348,37.13363248629486,0.1199626657625559,26.45259914182781,0.00250387,36.86204169118833,99.15492818,6.7e-06,-0.004582251,0.426783639,1043,2.503625480542514,1,0,0,0
37.43999862670898,37.13027139267358,348,37.15445243678609,0.1199626657625559,26.46226096667857,0.00250387,36.88369880379859,95.46898851115704,6.7e-06,-0.00451639,0.426783639,1043,2.509080922920286,1,0,0,0
37.29000091552734,37.15095212,348,37.16365488789343,0.1199626657625559,26.45824657049124,0.00250387,36.89884789314883,94.68004357053138,6.7e-06,-0.00402061,0.426783639,1043,2.516508841693812,1,0,0,0
37.29000091552734,37.16895480439545,348,37.17222466625481,0.1199626657625559,26.45824657049124,0.00250387,36.91336222796213,94.50556825552736,6.7e-06,-0.003497112,0.426783639,1043,2.522099994798705,1,0,0,0
37.40999984741211,37.20016232541421,348,37.18833857221603,0.1199626657625559,26.46145939603022,0.00250387,36.93170564846695,95.65898337,6.7e-06,-0.003258594,0.426783639,1043,2.531334745614094,1,0,0,0
37.15999984741211,37.19496268053793,349,37.18641961086437,0.1190329298269117,26.45475426158836,0.00261745,36.94010025,98.33109477246582,7.06e-06,-0.002915479,0.4057679348227454,1043,2.536953815501322,1,0,0,0
36.90999984741211,37.15807048183409,349,37.16771579503092,0.1190329298269117,26.44800386465682,0.00261745,36.93899816783134,98.81093954056782,7.06e-06,-0.002904269,0.4057679348227454,1043,2.541175829872218,1,0,0,0
36.13000106811523,37.02497516242185,349,37.09754825053426,0.1190329298269117,26.42664492647162,0.00261745,36.90950028602269,100.3472974744533,7.06e-06,-0.002893221,0.4057679348227454,1043,2.543775768401741,1,0,0,0
36.40999984741211,36.94536054243444,349,37.05108824918538,0.1190329298269117,26.43445203485692,0.00261745,36.89135981347037,100.1373158277009,7.06e-06,-0.003371245,0.4057679348227454,1043,2.544862257,1,0,0,0
35.75999832,36.79190531175156,349,36.96389775297965,0.1190329298269117,26.41643848022873,0.00261745,36.85042943879557,100.3413034088716,7.06e-06,-0.00349495,0.4057679348227454,1043,2.547215326212353,1,0,0,0
35.52999877929688,36.62854225106243,349,36.86711773437835,0.1190329298269117,26.40998595253637,0.00261745,36.80283548547622,99.04155818381503,7.06e-06,-0.003296115,0.4057679348227454,1043,2.546062467316193,1,0,0,0
36.04000091552734,36.55235185838569,349,36.81132147859334,0.1190329298269117,26.42423803500363,0.00261745,36.77543764954176,98.03239526888038,7.06e-06,-0.004017559,0.4057679348227454,1043,2.542308131592963,1,0,0,0
34.97999954223633,36.34880232,349,36.68784353,0.1190329298269117,26.39438503336442,0.00261745,36.71117455550591,98.04770025033321,7.06e-06,-0.00325238,0.4057679348227454,1043,2.536126532163355,1,0,0,0
35.77999877929688,36.27516805813789,349,36.62665962845059,0.1190329298269117,26.41699762082407,0.00261745,36.67795593670346,96.71592847416476,7.06e-06,-0.004389865,0.4057679348227454,1043,2.533037576293594,1,0,0,0
36.75999832,36.33793126282641,349,36.63564210499697,0.1190329298269117,26.44401882868775,0.00261745,36.68087335176102,95.77383288213065,7.06e-06,-0.004253166,0.4057679348227454,1043,2.530155478557706,1,0,0,0
36.88999938964844,36.40939835186816,349,36.65277027208007,0.1190329298269117,26.44754907192381,0.00261745,36.68828692268389,95.29220471077406,7.06e-06,-0.003827918,0.4057679348227454,1043,2.524787706,1,0,0,0
36.38000106811523,36.40559278894298,349,36.63440909496444,0.1190329298269117,26.43362777931034,0.00261745,36.67739060434929,94.35802239586872,7.06e-06,-0.003716462,0.4057679348227454,1043,2.519109726925049,1,0,0,0
36.16999816894531,36.37509449272924,349,36.6031586,0.1190329298269117,26.42783857220084,0.00261745,36.65950833381464,92.17793355270987,7.06e-06,-0.003568445,0.4057679348227454,1043,2.514173209672158,1,0,0,0
35.93000030517578,36.31747614077703,349,36.55787601139293,0.1190329298269117,26.42118118647945,0.00261745,36.63386909411756,93.78128142306839,7.06e-06,-0.00346094,0.4057679348227454,1043,2.508536381627668,1,0,0,0
36.06000137329102,36.28414559295113,349,36.52439466277023,0.1190329298269117,26.42479283271908,0.00261745,36.61375384,93.75104437156762,7.06e-06,-0.002761052,0.4057679348227454,1043,2.501268024840644,1,0,0,0
36.81000137329102,36.35221837,349,36.54359589458259,0.1190329298269117,26.44046000917778,0.00261745,36.62061499555106,93.43834148986534,7.06e-06,-0.000474915,0.4057679348227454,1043,2.493147067994826,1,0,0,0
36.02999877929688,36.31050666811131,349,36.50907602,0.1190329298269117,26.41904231535911,0.00261745,36.60001738722432,92.29936441225811,7.06e-06,-0.000452309,0.4057679348227454,1043,2.487578957588727,1,0,0,0
36.27000045776367,36.30526310136219,349,36.49301121408473,0.1190329298269117,26.42568139039511,0.00261745,36.58853575186996,94.58969339158637,7.06e-06,-0.001178699,0.4057679348227454,1043,2.481044386710053,1,0,0,0
36.65999984741211,36.35118404,349,36.50422953748597,0.1190329298269117,26.43637666272861,0.00261745,36.59101630087207,97.31281308181745,7.06e-06,-0.000539339,0.4057679348227454,1043,2.470929395986923,1,0,0,0
36.86000061035156,36.41705063183776,349,36.5281252,0.1190329298269117,26.44181739327962,0.00261745,36.60033197248143,96.95167512323965,7.06e-06,-0.00055688,0.4057679348227454,1043,2.463500786,1,0,0,0
37.84000015258789,36.60125205110222,349,36.61622087539372,0.1190329298269117,26.46805717269542,0.00261745,36.64317238477895,95.23632459,7.06e-06,-0.000364634,0.4057679348227454,1043,2.454560637908619,1,0,0,0
36.47999954223633,36.58555587788018,350,36.60707496972549,0.1190329298269117,26.43145457713708,0.00276361,36.63754522,91.28875896295084,6.59e-06,0.000978655,0.4205380677033914,1043,2.444879844446348,1,0,0,0
36.34999847412109,36.55506293,350,36.58981782971335,0.1190329298269117,26.42788458648142,0.00276361,36.62764888148767,90.67027963809674,6.59e-06,0.000261764,0.4205380677033914,1043,2.437186684931059,1,0,0,0
35.81999969482422,36.45990892786144,350,36.53814949158291,0.1190329298269117,26.41319681259216,0.00276361,36.59990650505691,91.09138339129021,6.59e-06,0.000816069,0.4205380677033914,1043,2.433357063717299,1,0,0,0
36.18000030517578,36.42367475555039,350,36.51411500040399,0.1190329298269117,26.42319691288138,0.00276361,36.58551000545884,92.59072094,6.59e-06,-9.29E-05,0.4205380677033914,1043,2.431123240949036,1,0,0,0
36.56000137329102,36.44132222674442,350,36.51719389,0.1190329298269117,26.43364520862791,0.00276361,36.58463702710186,91.92120280823417,6.59e-06,-0.001770143,0.4205380677033914,1043,2.429708680693631,1,0,0,0
36.79999923706055,36.48775291787954,350,36.53616709068785,0.1190329298269117,26.44018824892213,0.00276361,36.59199442836043,89.51305782,6.59e-06,-0.001869281,0.4205380677033914,1043,2.426379839052927,1,0,0,0
37.16999816894531,36.57606943664695,350,36.57868515508246,0.1190329298269117,26.45019235952683,0.00276361,36.61170731471832,89.16165238388419,6.59e-06,-0.002315379,0.4205380677033914,1043,2.424613260147812,1,0,0,0
37.47000122070312,36.69178869378249,350,36.63846876813712,0.1190329298269117,26.45823106986304,0.00276361,36.64093169321013,87.90832538494048,6.59e-06,-0.00222805,0.4205380677033914,1043,2.426313334170346,1,0,0,0
37.61000061035156,36.81065096958061,350,36.70362579414295,0.1190329298269117,26.46196041318998,0.00276361,36.67387580257629,86.85868215639054,6.59e-06,-0.002510151,0.4205380677033914,1043,2.425220878982898,1,0,0,0
37.61999893188477,36.91542080723092,350,36.76507743069816,0.1190329298269117,26.46222621995996,0.00276361,36.70599080264672,85.46616292531844,6.59e-06,-0.002981285,0.4205380677033914,1043,2.425540922420497,1,0,0,0
37.41999816894531,36.98073817093417,350,36.80899210097028,0.1190329298269117,26.45689569639272,0.00276361,36.73019120593397,85.72346273150124,6.59e-06,-0.002635284,0.4205380677033914,1043,2.423716530836367,1,0,0,0
37.50999832,37.04925069833388,350,36.85599289903988,0.1190329298269117,26.45929794382591,0.00276361,36.75658418641702,85.04671256720584,6.59e-06,-0.00185009,0.4205380677033914,1043,2.422128306,1,0,0,0
37.75,37.13996241485507,350,36.91592911512903,0.1190329298269117,26.46567590017433,0.00276361,36.79016062031558,84.48057352175856,6.59e-06,-0.00210825,0.4205380677033914,1043,2.421985779448293,1,0,0,0
37.97999954223633,37.24870486693055,350,36.98726138861967,0.1190329298269117,26.47175011781068,0.00276361,36.83032250799918,85.65915134010982,6.59e-06,-0.002154173,0.4205380677033914,1043,2.420513457569909,1,0,0,0
37.68999862670898,37.30583015003371,350,37.03436760135106,0.1190329298269117,26.46408519532186,0.00276361,36.85930279865475,90.63428899854571,6.59e-06,-0.002532384,0.4205380677033914,1043,2.419139732683216,1,0,0,0
37.54000091552734,37.33614344888613,350,37.06825923265005,0.1190329298269117,26.46009748002571,0.00276361,36.88222113841351,91.68676948264645,6.59e-06,-0.002569484,0.4205380677033914,1043,2.415179321704108,1,0,0,0
37.47000122070312,37.35347127456996,350,37.09518558312102,0.1190329298269117,26.45823106986304,0.00276361,36.90198730017732,91.55180657045877,6.59e-06,-0.002440719,0.4205380677033914,1043,2.410144787431292,1,0,0,0
37.86000061035156,37.41904125301688,350,37.14644361617487,0.1190329298269117,26.46858558638175,0.00276361,36.93416651277391,90.68452171870214,6.59e-06,-0.00277781,0.4205380677033914,1043,2.404108060688468,1,0,0,0
38.31000137329102,37.53437560188546,350,37.22442130932029,0.1190329298269117,26.48040141903866,0.00276361,36.98032839152282,90.05189395218328,6.59e-06,-0.002585852,0.4205380677033914,1043,2.399145265561152,1,0,0,0
37.77999877929688,37.5661714,351,37.26165237977291,0.1190329298269117,26.46647025424183,0.00300005,37.00712981114413,86.92829191,6.97e-06,-0.001292286,0.3945434710115515,1043,2.391166464,1,0,0,0
38.40999984741211,37.67540456166918,351,37.33860335317444,0.1190329298269117,26.48300826,0.00300005,37.05409862557646,85.68773662780593,6.97e-06,-0.002255642,0.3945434710115515,1043,2.389749008810015,1,0,0,0
38.11000061035156,37.73166279569516,351,37.39029259253831,0.1190329298269117,26.47516715538059,0.00300005,37.08941501954371,84.68876294065576,6.97e-06,-0.002366711,0.3945434710115515,1043,2.388426476769895,1,0,0,0
38.15000152587891,37.78581652570537,351,37.44119657853511,0.1190329298269117,26.47621622220659,0.00300005,37.12485342083449,83.86962987793032,6.97e-06,-0.002543987,0.3945434710115515,1043,2.387192510744099,1,0,0,0
37.90000152587891,37.80059771,351,37.47193746085705,0.1190329298269117,26.46964157682833,0.00300005,37.15072972077097,83.0699496,6.97e-06,-0.002305791,0.3945434710115515,1043,2.389389530154755,1,0,0,0
37.81999969482422,37.80310929,351,37.49525753,0.1190329298269117,26.46752847964045,0.00300005,37.17305114950557,81.67368388952222,6.97e-06,-0.002074168,0.3945434710115515,1043,2.391439421747944,1,0,0,0
38.02000045776367,37.83118573517378,351,37.53041401466188,0.1190329298269117,26.47280277357966,0.00300005,37.20127358284709,81.07874646273902,6.97e-06,-0.001869684,0.3945434710115515,1043,2.392012698064199,1,0,0,0
38.27000045776367,37.88799006409424,351,37.57996297,0.1190329298269117,26.47935673587833,0.00300005,37.23685579434374,79.23231940751815,6.97e-06,-0.002016923,0.3945434710115515,1043,2.389868903442004,1,0,0,0
37.88999938964844,37.88825017019629,351,37.60073341758144,0.1190329298269117,26.46937763340129,0.00300005,37.25858362600908,78.13611694344773,6.97e-06,-0.000713894,0.3945434710115515,1043,2.385189992,1,0,0,0
37.70000076293945,37.86388138713011,351,37.60738351559356,0.1190329298269117,26.46435053917038,0.00300005,37.27325634,78.00182458247679,6.97e-06,0.00014901,0.3945434710115515,1043,2.378815402994424,1,0,0,0
38.04999923706055,37.88797424083623,351,37.63703440383171,0.1190329298269117,26.47359148873602,0.00300005,37.29905537,76.46074589531781,6.97e-06,-0.000707713,0.3945434710115515,1043,2.374876711,1,0,0,0
39.54999923706055,38.10312246271282,351,37.76518121792604,0.1190329298269117,26.51225609940246,0.00300005,37.37376331779631,76.50065758983905,6.97e-06,-0.001709711,0.3945434710115515,1043,2.371201782207284,1,0,0,0
39.27000045776367,38.25417417552087,351,37.86598475945485,0.1190329298269117,26.50515130472604,0.00300005,37.43665332256443,75.60613673739974,6.97e-06,-0.001486855,0.3945434710115515,1043,2.367103281940246,1,0,0,0
40.33000183105469,38.52288891735815,351,38.03103889997467,0.1190329298269117,26.53178607876638,0.00300005,37.53254633,77.93650642600576,6.97e-06,-0.001504347,0.3945434710115515,1043,2.365288256229173,1,0,0,0
40.15999984741211,38.73481201958528,351,38.17364636091875,0.1190329298269117,26.52756189606327,0.00300005,37.61956820622818,79.25645305914375,6.97e-06,-0.000723951,0.3945434710115515,1043,2.360916097021727,1,0,0,0
40.5,38.96331462294624,351,38.32947334845362,0.1190329298269117,26.53599239859179,0.00300005,37.71490662,87.52825177972255,6.97e-06,-0.000240885,0.3945434710115515,1043,2.354827717983033,1,0,0,0
40.34000015258789,39.1415258,351,38.46414299052869,0.1190329298269117,26.53203396078791,0.00300005,37.80173894463548,85.24351979605196,6.97e-06,-0.000859417,0.3945434710115515,1043,2.349816729559582,1,0,0,0
39.79000091552734,39.22547054092841,351,38.55295060429544,0.1190329298269117,26.51830607192711,0.00300005,37.86746621270677,84.52553313769744,6.97e-06,-0.000216775,0.3945434710115515,1043,2.343801971871029,1,0,0,0
39.36000061035156,39.24288538,351,38.60700704847993,0.1190329298269117,26.50744051217025,0.00300005,37.91677682715784,83.43084974059761,6.97e-06,-5.29E-06,0.3945434710115515,1043,2.336850664342246,1,0,0,0
40.29999923706055,39.37972818090307,351,38.72040265160823,0.1190329298269117,26.53104187450043,0.00300005,37.99546929797183,83.53017490874858,6.97e-06,-0.000244547,0.3945434710115515,1043,2.333043545,1,0,0,0
40.99000168,39.58817718431413,351,38.87241715164182,0.1190329298269117,26.54801859994375,0.00300005,38.09429237,80.62624971051393,6.97e-06,-0.00022374,0.3945434710115515,1043,2.330161047951533,1,0,0,0
41.41999816894531,39.82530538506914,352,39.04304851525003,0.126867801,26.55845423623972,0.00308849,38.20398608278311,80.56111035057658,7.09e-06,-0.001088067,0.2485735473358203,1043,2.330150263051999,1,0,0,0
41.34999847412109,40.02267605,352,39.19756127380266,0.126867801,26.55676280904745,0.00308849,38.30769941526276,79.52858486,7.09e-06,-0.001320724,0.2485735473358203,1007,2.331479540554188,1,0,0,0
41.00999832,40.15048436532311,352,39.31895178253296,0.126867801,26.54850632295503,0.00308849,38.39674064646397,78.75588713,7.09e-06,-0.000918845,0.2485735473358203,1007,2.332050130234006,1,0,0,0
39.86999893188477,40.11417568333938,352,39.35585859022841,0.126867801,26.52036443677332,0.00308849,38.44526138497078,78.03360274223482,7.09e-06,0.000212408,0.2485735473358203,1007,2.330573498976011,1,0,0,0
39.79999923706055,40.07350571873693,352,39.38560499,0.126867801,26.51860719529107,0.00308849,38.48985794956599,75.94975407959119,7.09e-06,0.000920269,0.2485735473358203,1007,2.328526083211335,1,0,0,0
