amzn,amzn_exponential_moving_average_5,amzn_exponential_moving_average_10,amzn_exponential_moving_average_21,amzn_sortino_ratio_5,amzn_sortino_ratio_10,amzn_sortino_ratio_21,amzn_mom1m,amzn_mom6m,amzn_mvel1,amzn_rvol_21d,amzn_ami_126d,amzn_age,amzn_maxret,amzn_zero_trades_1m,amzn_zero_trades_6m,amzn_zero_trades_12m,amzn_ocfq_saleq_std,amzn_turnover_126d,amzn_prc_highprc_252d,amzn_resff3_6_1,amzn_at_turnover,t_30,amzn_vxn_logdiff_ewmahl63,t10y2y_ewmahl10,dgs2_logdiff_ewmahl21,m2_realgrowth,usepuindxd_ewmahl21,umcsent,houst,amzn_gp_at,amzn_niq_at,amzn_qmj,amzn_opex_at,state_0,state_1,state_2,state_3,state_4
95.14399719238281,91.9337441,90.59136597913648,89.81202340799037,0.072722903,0.069131071,0.066070322,0.080758078,-0.025323719,24.58150213890474,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.000632931,0.2521484650947183,-0.001566565,9.396237703,119.6504283413154,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
95.34300231933594,92.37507065444298,90.90956885014462,89.99160445626362,0.009965573,0.009473366,0.009053937,0.095594319,-0.040959599,24.58320997602379,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.000651497,0.2546832691530652,-0.001515702,9.396237703,119.1416374033041,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
94.59850311279297,92.66289273,91.15660574213156,90.14118226216179,-0.116971504,-0.094894882,-0.062882593,0.080138172,-0.062178691,24.57537068868555,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.00078564,0.2570483249665841,-0.000633926,9.396237703,118.2327987206147,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
95.05249786376953,92.97222577,91.41750198281298,90.30064394485386,0.023246759,0.022098586,0.021120181,0.086618489,-0.049983255,24.58015838414558,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.001367931,0.2579156598981594,-0.000613343,9.396237703,116.7291045145753,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
94.15799713134766,93.12572320631332,91.60102474461823,90.42588534242451,-0.148075539,-0.117651471,-0.076935212,0.082767398,-0.06357042,24.57070322790318,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.001056851,0.2587249120040315,-0.001007042,9.396237703,115.3605980541765,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
94.56500244140625,93.31203709,91.79951346412373,90.56027511,0.020908942,0.019876235,0.018996224,0.081533987,-0.064171491,24.57501649064255,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.001666811,0.2594799709172808,-0.000560732,9.396237703,117.4108678880247,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.47200012207031,93.33274421661982,91.91151489230103,90.65481364557824,-0.181979053,-0.146256008,-0.095744873,0.061982669,-0.069884098,24.56339096359619,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.001467363,0.2581754555400005,-0.000542526,9.396237703,117.1465483864286,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.10099792480469,93.30274478968614,91.99117101260552,90.73423689852754,-0.06327814,-0.05144146,-0.033526842,0.057401172,-0.065265116,24.55941393915908,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.00165362,0.25628863,-0.000938525,9.396237703,116.5498945434516,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.89700317382812,93.37967120276987,92.11879889107554,90.83692629443117,0.041644997,0.039588123,0.037835376,0.061456813,-0.050538386,24.56792750670813,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.002059049,0.2545281586914723,-0.000494439,9.396237703,115.6245536553691,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
93.23600006103516,93.36107305,92.19361451,90.91481995282278,-0.119396349,-0.093801322,-0.06001128,0.041359086,-0.050801193,24.56086294994396,0.01947407,1.56e-06,301,0.044466515,0.0021833,0.00234904,0.00226049,0.099794369,0.00666326,0.99392871,-0.741326096,1.548854414021249,0.001164,-0.00202189,0.2548945915346897,-0.000478385,9.396237703,114.3951589411925,71.8,931,0.6479439876644283,0.01115228,1.588173561,1.159819989050673,0,0,0,0,1
