nflx,nflx_qmj_growth,nflx_exponential_moving_average_5,nflx_mom6m,nflx_exponential_moving_average_21,nflx_qmj,nflx_mvel1,state_0,state_1,state_2,state_3,state_4
89.12999725341797,-1.660870659,87.48775122,0.1302272427968877,82.28830964,-0.989673441,22.41028086431419,0,0,1,0,0
88.80857086,-1.660870659,87.65911504387375,0.1302272427968877,82.56469269559896,-0.989673441,22.40666808104167,0,0,1,0,0
89.34857177734375,-1.660870659,87.87824224917988,0.1302272427968877,82.84942549201979,-0.989673441,22.41273017387986,0,0,1,0,0
90.45999908447266,-1.660870659,88.21301843517838,0.1302272427968877,83.16584907749957,-0.989673441,22.42509267091593,0,0,1,0,0
89.60428619384766,-1.660870659,88.39338423885475,0.1302272427968877,83.43112265924213,-0.989673441,22.41558807280867,0,0,1,0,0
92.44999694824219,-1.660870659,88.91918801025672,0.1302272427968877,83.79949711462213,-0.989673441,22.44685284181034,0,0,1,0,0
95.87142944335938,-1.660870659,89.82016243885514,0.1302272427968877,84.28847723100921,-0.989673441,22.48319293,0,0,1,0,0
95.09428405761719,-1.660870659,90.50356189379183,0.1302272427968877,84.72268240793181,-0.989673441,22.47505378018541,0,0,1,0,0
94.41857147216797,-1.660870659,91.01078889593457,0.1302272427968877,85.10930568,-0.989673441,22.46792270248604,0,0,1,0,0
93.43142700195312,-1.660870659,91.32437121623718,0.1302272427968877,85.43871018677574,-0.989673441,22.45741268316293,0,0,1,0,0
95.27285766601562,-1.660870659,91.83583009,0.1302272427968877,85.82521398298773,-0.989673441,22.47692987770055,0,0,1,0,0
94.27143096923828,-1.660870659,92.15129419299805,0.1302272427968877,86.15491585303327,-0.989673441,22.46636310175626,0,0,1,0,0
94.74285888671875,-1.660870659,92.48693466973339,0.1302272427968877,86.48796286750877,-0.989673441,22.47135139015906,0,0,1,0,0
93.87142944335938,-1.660870659,92.66623295325074,0.1302272427968877,86.77250319,-0.989673441,22.46211099,0,0,1,0,0
96.41428375,-1.660870659,93.15159562542468,0.1302272427968877,87.14183172022054,-0.989673441,22.48883927933301,0,0,1,0,0
97.31285858154297,-1.660870659,93.69044235811349,0.1302272427968877,87.52917221308564,-0.989673441,22.49811605142011,0,0,1,0,0
96.94428253173828,-1.660870659,94.11176829401676,0.1302272427968877,87.88572347771458,-0.989673441,22.49432132356628,0,0,1,0,0
94.89142608642578,-1.660870659,94.21271920228374,0.1302272427968877,88.14960475,-0.989673441,22.47291827169764,0,0,1,0,0
93.08856964111328,-1.660870659,94.06716773978326,0.1302272427968877,88.33467687584056,-0.989673441,22.45373631866397,0,0,1,0,0
92.23143005371094,-1.660870659,93.82948855403265,0.1302272427968877,88.47996842211444,-0.989673441,22.44448587941328,0,0,1,0,0
93.84857177734375,-1.660870659,93.83195926450489,0.1302272427968877,88.67917871097725,-0.989673441,22.46186746176143,0,0,1,0,0
93.63571166992188,-1.658732565,93.80655156,0.1302272427968877,88.86224935393949,-1.26107417,22.45959676263969,0,0,1,0,0
94.04428864,-1.658732565,93.83733024869565,0.1302272427968877,89.05279794232102,-1.26107417,22.46395074399223,0,0,1,0,0
94.57142639160156,-1.658732565,93.93236868046142,0.1302272427968877,89.25485384457903,-1.26107417,22.46954030081919,0,0,1,0,0
94.09143066,-1.658732565,93.95296106968264,0.1302272427968877,89.43120648098487,-1.26107417,22.46445189316232,0,0,1,0,0
93.50714111328125,-1.658732565,93.89524528,0.1302272427968877,89.57923314,-1.26107417,22.45822272590832,0,0,1,0,0
95.72714233398438,-1.658732565,94.13239994821873,0.1302272427968877,89.80165208112786,-1.26107417,22.48168679418859,0,0,1,0,0
97.22856903076172,-1.658732565,94.53322175611555,0.1302272427968877,90.06934984781087,-1.26107417,22.49724950533695,0,0,1,0,0
101.0871429443359,-1.658732565,95.38166824364886,0.1302272427968877,90.46506302,-1.26107417,22.53616786325816,0,0,1,0,0
100.3714294433594,-1.658732565,96.02761989937721,0.1302272427968877,90.81963595383058,-1.26107417,22.52906251645048,0,0,1,0,0
98.12999725341797,-1.658732565,96.29978242308783,0.1302272427968877,91.08042463790463,-1.26107417,22.50647801921621,0,0,1,0,0
115.8099975585938,-1.658732565,98.82545732112617,0.1302272427968877,91.95980458956629,-1.26107417,24.61805067511483,0,0,1,0,0
114.7699966430664,-1.658732565,100.8895319454127,0.1302272427968877,92.76843166566495,-1.26107417,24.60902987544302,0,0,1,0,0
110.5500030517578,-1.658732565,102.1401077125882,0.1302272427968877,93.39691869950354,-1.26107417,24.57156771390835,0,0,1,0,0
112.5100021362305,-1.658732565,103.4825157516196,0.1302272427968877,94.07053009951365,-1.26107417,24.58914190456968,0,0,1,0,0
111.5,-1.658732565,104.5203954681213,0.1302272427968877,94.68310507,-1.26107417,24.58012436989985,0,0,1,0,0
110.0999984741211,-1.658732565,105.2426845943795,0.1302272427968877,95.22349913761238,-1.26107417,24.56748880886928,0,0,1,0,0
109.3399963378906,-1.658732565,105.7730873848814,0.1302272427968877,95.71703639915476,-1.26107417,24.56056203897367,0,0,1,0,0
106.4300003051758,-1.658732565,105.8581255219852,0.1302272427968877,96.09064862,-1.26107417,24.53358727392001,0,0,1,0,0
106.9000015258789,-1.658732565,105.9929973434622,0.1302272427968877,96.46671735012714,-1.26107417,24.53799361130456,0,0,1,0,0
107.0800018310547,-1.658732565,106.1337108786453,0.1302272427968877,96.83510894633369,-1.26107417,24.53967601,0,0,1,0,0
111.5599975585938,-1.658732565,106.8361467888175,0.1302272427968877,97.34507262,-1.26107417,24.58452418212901,0,0,1,0,0
114.3099975585938,-1.658732565,107.8036399423608,0.1302272427968877,97.93134594007846,-1.26107417,24.61211685839199,0,0,1,0,0
112.5599975585938,-1.657503084,108.4193518459635,0.1302272427968877,98.43582816321464,-1.311441967,24.59668921482838,0,0,1,0,0
121.1500015258789,-1.657503084,110.0673368045517,0.1302272427968877,99.21756958093566,-1.311441967,24.67023228356955,0,0,1,0,0
123.7099990844727,-1.657503084,111.8333806412513,0.1302272427968877,100.0588732189644,-1.311441967,24.69114293318621,0,0,1,0,0
126.4499969482422,-1.657503084,113.7255016798622,0.1302272427968877,100.9636938724076,-1.311441967,24.71304977269393,0,0,1,0,0
123.5199966430664,-1.657503084,114.9933984,0.1302272427968877,101.7356350726551,-1.311441967,24.68960588281128,0,0,1,0,0
123.0299987792969,-1.657503084,116.0337352228321,0.1302272427968877,102.4631126480655,-1.311441967,24.68563104186215,0,0,1,0,0
122.7399978637695,-1.657503084,116.9018596538374,0.1302272427968877,103.1546582313945,-1.311441967,24.6832711,0,0,1,0,0
120.5100021362305,-1.657503084,117.3689328412424,0.1302272427968877,103.745597,-1.311441967,24.66493557847795,0,0,1,0,0
123.7300033569336,-1.657503084,118.1923716404605,0.1302272427968877,104.4249794998287,-1.311441967,24.69130462306907,0,0,1,0,0
123.3899993896484,-1.657503084,118.8652029081131,0.1302272427968877,105.0687241,-1.311441967,24.68855288967598,0,0,1,0,0
125.3600006103516,-1.657503084,119.7059522081902,0.1302272427968877,105.756472,-1.311441967,24.70439242662862,0,0,1,0,0
124.0500030517578,-1.657503084,120.2682879557593,0.1302272427968877,106.3756261160037,-1.311441967,24.69388756,0,0,1,0,0
122.0599975585938,-1.657503084,120.5002240464471,0.1302272427968877,106.9057417571906,-1.311441967,24.67771553082672,0,0,1,0,0
112.4899978637695,-1.657503084,119.4633036,0.1302272427968877,107.0942330415292,-1.311441967,24.59606713,0,0,1,0,0
103.9599990844727,-1.657503084,117.4564076871852,0.1302272427968877,106.9885757956418,-1.311441967,24.51720902467882,0,0,1,0,0
96.87999725341797,-1.657503084,114.7928007357619,0.1302272427968877,106.6482313290326,-1.311441967,24.44667589460655,0,0,1,0,0
101.5199966430664,-1.657503084,113.0746424806828,0.1302272427968877,106.4757765,-1.311441967,24.49345861405147,0,0,1,0,0
110.1299973,-1.657503084,112.6934595748839,0.1302272427968877,106.5985200369574,-1.311441967,24.57486428494946,0,0,1,0,0
117.6600036621094,-1.657503084,113.3363762614928,0.1302272427968877,106.9696538703416,-1.311441967,24.64100196427288,0,0,1,0,0
117.6299973,-1.657503084,113.8921833453469,0.1302272427968877,107.3269415,-1.311441967,24.64074690533508,0,0,1,0,0
115.0299987792969,-1.657503084,114.0394729734862,0.1302272427968877,107.5848438407714,-1.311441967,24.61839577700794,0,0,1,0,0
105.7900009155273,-1.659140837,112.9715830765704,0.1302272427968877,107.5248123409057,-1.319395291,24.53465882936494,0,0,1,0,0
105.4400024414062,-1.659140837,111.9966238991411,0.1302272427968877,107.4551505741453,-1.319395291,24.53134491762072,0,0,1,0,0
101.0599975585938,-1.659140837,110.5808833921861,0.1302272427968877,107.2416650524842,-1.319395291,24.48891719941784,0,0,1,0,0
98.79000091552734,-1.659140837,109.0545599334372,0.1302272427968877,106.9597859513207,-1.319395291,24.46619921803586,0,0,1,0,0
94.94999694824219,-1.659140837,107.2287318210888,0.1302272427968877,106.5595902533253,-1.319395291,24.42655322882968,0,0,1,0,0
99.18000030517578,-1.659140837,106.1868278719141,0.1302272427968877,106.3138940549265,-1.319395291,24.47013920785004,0,0,1,0,0
99.48000336,-1.659140837,105.3186330798132,0.1302272427968877,106.0865541134913,-1.319395291,24.47315947639208,0,0,1,0,0
97.51000213623047,-1.659140837,104.3078100643204,0.1302272427968877,105.8014694,-1.319395291,24.45315778,0,0,1,0,0
95.69000244140625,-1.659140837,103.1922395889254,0.1302272427968877,105.4656233781341,-1.319395291,24.43431664901694,0,0,1,0,0
99.16000366210938,-1.659140837,102.6702689,0.1302272427968877,105.2563423129223,-1.319395291,24.46993756781037,0,0,1,0,0
104.0800018310547,-1.659140837,102.8527580201702,0.1302272427968877,105.2173281743664,-1.319395291,24.51836267550908,0,0,1,0,0
104.2099990844727,-1.659140837,103.0284521252336,0.1302272427968877,105.1839426996662,-1.319395291,24.51961090893099,0,0,1,0,0
102.6200027,-1.659140837,102.9755786,0.1302272427968877,105.0990244052515,-1.319395291,24.50423569599047,0,0,1,0,0
100.3000030517578,-1.659140837,102.6292268140397,0.1302272427968877,104.9401832556685,-1.319395291,24.48136854910625,0,0,1,0,0
98.47000122070312,-1.659140837,102.0908173759205,0.1302272427968877,104.7261638610104,-1.319395291,24.46295476936848,0,0,1,0,0
98.06999969482422,-1.659140837,101.5703248,0.1302272427968877,104.5061267165685,-1.319395291,24.45888433000448,0,0,1,0,0
103.7600021362305,-1.659140837,101.8537772814643,0.1302272427968877,104.4814761211976,-1.319395291,24.51528338430844,0,0,1,0,0
102.2399978637695,-1.659140837,101.9037733199987,0.1302272427968877,104.4074639511123,-1.319395291,24.50052579344701,0,0,1,0,0
99.47000122070312,-1.659140837,101.5887229,0.1302272427968877,104.2445219111897,-1.319395291,24.47305892714846,0,0,1,0,0
98.34999847,-1.659140837,101.1694718220068,0.1302272427968877,104.0500993664778,-1.319395291,24.46173535303235,0,0,1,0,0
103.2600021362305,-1.659140837,101.4400897997076,0.7496611399787607,104.0240525470318,-1.319395291,24.51045292385145,0,0,1,0,0
105.9800033569336,-1.658780474,102.0277791,0.7915862322556073,104.0885014752679,-1.32138432,24.53645325245184,0,0,1,0,0
106.1100006103516,-1.658780474,102.5562204,0.7588264112356085,104.1550781454253,-1.32138432,24.53767912134963,0,0,1,0,0
111.25,-1.658780474,103.6816252476057,0.8390166761528128,104.3886356121318,-1.32138432,24.58498274475841,0,0,1,0,0
108.3300018310547,-1.658780474,104.2833549857264,0.7181602401571283,104.5183228436622,-1.32138432,24.55838496,0,0,1,0,0
108.0999984741211,-1.658780474,104.7774173,0.7217292433551747,104.6361234184193,-1.32138432,24.55625953424179,0,0,1,0,0
114.9300003051758,-1.658780474,106.0916634997033,0.7698265243734808,104.9745442428126,-1.32138432,24.61752607374805,0,0,1,0,0
113.3300018310547,-1.658780474,107.0286623273881,0.6712521573595496,105.2491257703952,-1.32138432,24.60350675661376,0,0,1,0,0
113.4499969482422,-1.658780474,107.8599004831379,0.6589374405933306,105.5185209699703,-1.32138432,24.60456500803833,0,0,1,0,0
109.7300033569336,-1.658780474,108.1019842482992,0.6155091917866151,105.6568136712478,-1.32138432,24.57122565730744,0,0,1,0,0
110.2300033569336,-1.658780474,108.3774551247625,0.3728494808841953,105.8069284087704,-1.32138432,24.57577194614119,0,0,1,0,0
101.0899963378906,-1.658780474,107.4340976851621,0.2380893380124458,105.6521505483542,-1.32138432,24.49050472974282,0,0,1,0,0
98.98999786376953,-1.658780474,106.3410137,0.2212586718824638,105.4336190811997,-1.32138432,24.46951237015453,0,0,1,0,0
101.6900024414062,-1.658780474,105.7389429234036,0.2701270507077418,105.3108621946313,-1.32138432,24.49642255061445,0,0,1,0,0
98.98999786376953,-1.658780474,104.8652957842553,0.2425225661081605,105.1036617,-1.32138432,24.46951237015453,0,0,1,0,0
97.95999908447266,-1.658780474,103.9714090136716,0.226558844,104.8695626022517,-1.32138432,24.45905277954111,0,0,1,0,0
97.31999969482422,-1.658780474,103.1103878219437,0.2199856328558663,104.6222367727116,-1.32138432,24.45249807,0,0,1,0,0
100.0400009155273,-1.658780474,102.7129279655947,0.2370690228550965,104.4721652522318,-1.32138432,24.48006367196411,0,0,1,0,0
103.0400009155273,-1.658780474,102.7552673748035,0.2810002829350153,104.4252740866543,-1.32138432,24.50961082804429,0,0,1,0,0
103.0699996948242,-1.658780474,102.7960092964087,0.2818512922087932,104.3809125,-1.32138432,24.50990192289092,0,0,1,0,0
105.8000030517578,-1.658780474,103.1848745964495,0.3308176484497836,104.4273506758862,-1.32138432,24.53604410507187,0,0,1,0,0
105.1200027,-1.658780474,103.4353758457418,0.3210060873536977,104.4500111436192,-1.32138432,24.52959613766744,0,0,1,0,0
108.3799973,-1.658780474,104.0754543023642,0.3672012215280365,104.5785508680036,-1.32138432,24.5601371,0,0,1,0,0
107.6399993896484,-1.655647949,104.5368826564485,0.3322960342242598,104.6786590185242,-1.332889892,24.55328587699148,0,0,1,0,0
109.7399978637695,-1.655647949,105.2104229896876,0.370428524,104.8441245025695,-1.332889892,24.57260746896762,0,0,1,0,0
114.0500030517578,-1.655647949,106.3547016502291,0.4124088932628374,105.1450160932586,-1.332889892,24.61113053229154,0,0,1,0,0
113.5,-1.655647949,107.2796564972564,0.3827009763513605,105.4180373187046,-1.332889892,24.60629639372454,0,0,1,0,0
114.0599975585938,-1.655647949,108.1573678287762,0.3533688901007297,105.7003771263064,-1.332889892,24.61121816112689,0,0,1,0,0
109.8600006103516,-1.655647949,108.3777726833673,0.3176272959769355,105.8362478534131,-1.332889892,24.57370039027327,0,0,1,0,0
112.6999969482422,-1.655647949,108.9372822,0.3599144786040467,106.0604027231504,-1.332889892,24.59922295077021,0,0,1,0,0
112.8600006103516,-1.655647949,109.4450758713274,0.3462042869304911,106.2824204689285,-1.332889892,24.60064167475212,0,0,1,0,0
108.9199981689453,-1.655647949,109.3771048585074,0.2432776447435534,106.3685258093637,-1.332889892,24.56510720779763,0,0,1,0,0
103.6500015258789,-1.655647949,108.6357345579555,0.1742761542976785,106.2797936584212,-1.332889892,24.51551341040632,0,0,1,0,0
111.3499984741211,-1.655647949,108.9870944930506,0.2643556570013976,106.4452558517279,-1.332889892,24.58717193680301,0,0,1,0,0
117.0999984741211,-1.655647949,110.0373053436457,0.3188421811767657,106.7929073851383,-1.332889892,24.63752181437619,0,0,1,0,0
120.6299973,-1.655647949,111.4085233447853,0.3553497742371667,107.2443226200315,-1.332889892,24.66722154361172,0,0,1,0,0
120.2200012207031,-1.655647949,112.5491641925268,0.3532410720519628,107.6675697965643,-1.332889892,24.66381696456801,0,0,1,0,0
123.8399963378906,-1.655647949,114.0107560538576,0.407386894,108.1950108335817,-1.332889892,24.69348394,0,0,1,0,0
125.0299987792969,-1.655647949,115.4371908,0.39143088,108.7439805747137,-1.332889892,24.70304725554671,0,0,1,0,0
123.3099975585938,-1.655647949,116.4563212,0.3776554141365243,109.2188949720414,-1.332889892,24.68919504688659,0,0,1,0,0
124.1600036621094,-1.655647949,117.4535585690395,0.392686647,109.7059726940678,-1.332889892,24.69606464273307,0,0,1,0,0
125.4400024414062,-1.655647949,118.4873992296639,0.4093930436896551,110.2188320133319,-1.332889892,24.70632113286792,0,0,1,0,0
123.3300018310547,-1.655647949,119.1142714086366,0.3837092520085905,110.6461433682973,-1.332889892,24.68935726122777,0,0,1,0,0
125.3700027,-1.655177915,119.9240723065515,0.4116881009340205,111.1259554291025,-1.340582476,24.70576294383882,0,0,1,0,0
128.9299926757812,-1.655177915,121.0898836254073,0.4430000403036567,111.7060733008015,-1.340582476,24.73376312141811,0,0,1,0,0
126.8099975585938,-1.655177915,121.8303492,0.4018350524210936,112.1981553101234,-1.340582476,24.71718344079741,0,0,1,0,0
130.9299926757812,-1.655177915,123.0082928803813,0.4612023401707652,112.8083658,-1.340582476,24.74915633010278,0,0,1,0,0
125.3600006103516,-1.655177915,123.3127201213282,0.3559762547156597,113.2172051118686,-1.340582476,24.70568315971963,0,0,1,0,0
126.9800033569336,-1.655177915,123.7874478704247,0.3244822163828598,113.6654484237031,-1.340582476,24.71852317698209,0,0,1,0,0
124.1999969482422,-1.655177915,123.8408521161623,0.3060721596367453,114.0085155866754,-1.340582476,24.69638670173114,0,0,1,0,0
122.9100036621094,-1.655177915,123.7203543081258,0.3017566538627408,114.2983723336605,-1.340582476,24.68594596682502,0,0,1,0,0
118.9100036621094,-1.655177915,123.0976571266389,0.2726981432021118,114.4485254458055,-1.340582476,24.65286049204989,0,0,1,0,0
120.6699981689453,-1.655177915,122.7833980420511,0.2665726747901358,114.6510759145278,-1.340582476,24.66755308871452,0,0,1,0,0
118.5999984741211,-1.655177915,122.2418593244674,0.2580693562699974,114.7796283339841,-1.340582476,24.65025003050095,0,0,1,0,0
122.6399993896484,-1.655177915,122.2933983,0.2944511156907925,115.0354913545191,-1.340582476,24.68374678638986,0,0,1,0,0
122.5100021362305,-1.655177915,122.3214375721281,0.3050829508263877,115.2787740921032,-1.340582476,24.68268623354635,0,0,1,0,0
118.0199966430664,-1.655177915,121.7646184668407,0.2240924482320588,115.3679891238271,-1.340582476,24.64534762998833,0,0,1,0,0
116.6299973,-1.655177915,121.0999446430698,0.1985055105095725,115.4090588908967,-1.340582476,24.63350006,0,0,1,0,0
116.2399978637695,-1.655177915,120.4708273,0.1990392298350763,115.4360982665822,-1.340582476,24.63015055768735,0,0,1,0,0
118.1600036621094,-1.655177915,120.1716924556991,0.2452126449705891,115.5247297573918,-1.340582476,24.64653323,0,0,1,0,0
117.3300018310547,-1.655177915,119.8038372050502,0.2604125542308795,115.5834662793446,-1.340582476,24.63948404984463,0,0,1,0,0
117.1100006103516,-1.655177915,119.4551215752925,0.2697407005632748,115.6331303894218,-1.340582476,24.63760723,0,0,1,0,0
119.1200027,-1.655177915,119.4117406316869,0.269278802,115.7465644843396,-1.340582476,24.65462497,0,0,1,0,0
116.7099990844727,-1.655177915,119.0620017102793,0.2464261445023317,115.7779047,-1.340582476,24.63418577438288,0,0,1,0,0
114.3799973,-1.655177915,118.4559188706916,0.2162354451638751,115.7324340105821,-1.340582476,24.61401977127747,0,0,1,0,0
109.9599990844727,-1.655542752,117.3561268400812,0.1627190503519542,115.5446811817806,-1.309593165,24.57461021177412,0,0,1,0,0
107.6600036621094,-1.655542752,116.1009691564784,0.144206257,115.2882408138762,-1.309593165,24.55347170395139,0,0,1,0,0
117.6800003051758,-1.655542752,116.3053738492156,0.2585135092795727,115.3660258014802,-1.309593165,24.64246263568953,0,0,1,0,0
114.5599975585938,-1.655542752,116.0794358715579,0.1967347480080739,115.3398135001664,-1.309593165,24.61559223870426,0,0,1,0,0
111.3899993896484,-1.655542752,115.4723909605151,0.1456509182440626,115.2113709,-1.309593165,24.58753110818077,0,0,1,0,0
114.9700012207031,-1.655542752,115.4073568916906,0.1373355490323023,115.2035223319866,-1.309593165,24.61916479218631,0,0,1,0,0
116.5800018310547,-1.655542752,115.5591551185451,0.1614859176319887,115.2482791227661,-1.309593165,24.63307131,0,0,1,0,0
106.5599975585938,-1.655542752,114.3942192415987,0.085906456,114.9657894431978,-1.309593165,24.54320174068407,0,0,1,0,0
107.0599975585938,-1.655542752,113.4448083760715,-0.07555479,114.7087532673335,-1.309593165,24.54788295896422,0,0,1,0,0
104.0400009155273,-1.655542752,112.2273613479947,-0.093491296,114.3619019671328,-1.309593165,24.51926900618329,0,0,1,0,0
107.8899993896484,-1.655542752,111.6658922857056,-0.024061543,114.1515032408408,-1.309593165,24.55593517188264,0,0,1,0,0
107.7399978637695,-1.655542752,111.1576874642267,-0.042396269,113.9430766178862,-1.309593165,24.55454389,0,0,1,0,0
102.3499984741211,-1.655542752,110.0175371,-0.082062794,113.5662213644179,-1.309593165,24.50322128517541,0,0,1,0,0
100.7200012207031,-1.655542752,108.8139763053234,-0.085195253,113.1486464844828,-1.309593165,24.48716738983241,0,0,1,0,0
99.12000274658203,-1.655542752,107.5590968887216,-0.093469855,112.6926532160485,-1.309593165,24.47115425300711,0,0,1,0,0
97.83000183105469,-1.655542752,106.2996710138677,-0.08080427,112.2095684912102,-1.309593165,24.45805428516259,0,0,1,0,0
91.15000153,-1.655542752,104.3385548323971,-0.147333955,111.5250877532138,-1.309593165,24.38732950584153,0,0,1,0,0
94.41000366210938,-1.655542752,103.0533094761174,-0.11832273,110.9688299625873,-1.309593165,24.42247003,0,0,1,0,0
91.83999633789062,-1.655542752,101.6017524067894,-0.176765881,110.3471436,-1.309593165,24.39487088067293,0,0,1,0,0
94.08999633789062,-1.656162671,100.6293598150134,-0.176887426,109.8188037764511,-1.31350832,24.41907472007388,0,0,1,0,0
91.48999786376953,-1.656162671,99.44627455859181,-0.187189056,109.2231555184604,-1.31350832,24.39105264131867,0,0,1,0,0
90.73999786376953,-1.656162671,98.31925194465882,-0.25101117,108.6225089928414,-1.31350832,24.38282123867005,0,0,1,0,0
89.70999908447266,-1.656162671,97.20478901146633,-0.274836313,108.0079274872823,-1.31350832,24.37140522334234,0,0,1,0,0
82.79000091552734,-1.656162671,95.33880281224107,-0.345274789,107.1884677559333,-1.31350832,24.29113028,0,0,1,0,0
83.31999969482422,-1.656162671,93.78297551883652,-0.325453352,106.4128797182694,-1.31350832,24.29751160070663,0,0,1,0,0
