tsla,tsla_exponential_moving_average_5,tsla_sortino_ratio_5,tsla_exponential_moving_average_10,tsla_exponential_moving_average_21,state_0,state_1,state_2,state_3,state_4
35.86133193969727,30.93863934824487,0.055501371,28.64042648159651,26.71796481931878,0,0,0,0,1
34.56666564941406,31.40843665235894,-0.140454782,29.04454223,27.01686479,0,0,0,0,1
34.23266602,31.77413411019012,-0.04000853,29.39789272576635,27.29012797870194,0,0,0,0,1
34.03333282470703,32.06665752803652,-0.025202991,29.71324160839379,27.54412184226266,0,0,0,0,1
36.47999954223633,32.63808361,0.1606054489676962,30.17309518417848,27.87896566491781,0,0,0,0,1
37.97066879272461,33.32851150798871,0.091230671,30.70247618907705,28.25523767524241,0,0,0,0,1
38.14666748046875,33.95231956305221,0.01022952,31.20739961755109,28.62227439939266,0,0,0,0,1
37.65466690063477,34.43165355353944,-0.059617162,31.64432771997446,28.95588781755942,0,0,0,0,1
37.20133209228516,34.79023065184933,-0.059687035,32.02062117337713,29.25908076570881,0,0,0,0,1
37.79333114624023,35.17902163540108,0.035446594,32.41122893182353,29.57154892271235,0,0,0,0,1
38.73266602,35.63908145972026,0.055438077,32.83866790551799,29.90558417368769,0,0,0,0,1
42.72066879272461,36.55586279,0.2300792566355295,33.50642856420676,30.37099255537778,0,0,0,0,1
43.37133407592773,37.43818356502375,0.033920161,34.17263003334349,30.84131866522744,0,0,0,0,1
52,39.32331755936457,0.4446951932834634,35.37587602811116,31.60396779375383,0,0,0,0,1
59.13733291625977,41.88836697797888,0.3067575644002976,36.97879389429283,32.59285142602075,0,0,0,0,1
48.97999954223633,42.80641728406666,-0.172935522,37.78798216656719,33.17938728937746,0,0,0,0,1
49.93066787719727,43.72868464831821,0.043263156,38.60633453985015,33.77696984953067,0,0,0,0,1
49.87133407592773,44.52387503238163,-0.001318157,39.36521099040191,34.34928305853047,0,0,0,0,1
51.41866683959961,45.41642918660763,0.069238018,40.17687874348676,34.95439702974642,0,0,0,0,1
51.62533187866211,46.22018949621962,0.008852515,40.94751953672678,35.54362877799933,0,0,0,0,1
51.15266799926758,46.85871082771411,-0.010335396,41.63423030065697,36.09374549765154,0,0,0,0,1
53.59999847412109,47.73138428668877,0.1068395135445682,42.43915377368766,36.70901907743504,0,0,0,0,1
53.33533477783203,48.45682523642829,-0.005936434,43.17190617145295,37.29180590686426,0,0,0,0,1
57.22666549682617,49.59209344093783,0.1629965366860682,44.11680235887547,37.98876322366008,0,0,0,0,1
61.16133117675781,51.08974464305371,0.153597024,45.26239877404537,38.79690134362206,0,0,0,0,1
59.96066665649414,52.23809378024664,-0.025075909,46.25005642060075,39.53321095187388,0,0,0,0,1
60.06666564941406,53.25150820099621,0.003818491,47.17825846375092,40.24593585482501,0,0,0,0,1
55.58599853515625,53.55370930819597,-0.094856181,47.74297143145748,40.77720471089155,0,0,0,0,1
53.32733154296875,53.52440461042792,-0.055339061,48.11797513348106,41.21091158221423,0,0,0,0,1
51.91999816894531,53.31671372089804,-0.03852841,48.37324310968434,41.58022407593675,0,0,0,0,1
45.26666641235352,52.27463360606034,-0.148432911,48.16470351177895,41.70709836770183,0,0,0,0,1
44.53266525268555,51.27243511914738,-0.019793339,47.92092985619917,41.80415528479889,0,0,0,0,1
49.57466888427734,51.05265927334479,0.2530153168660886,48.03190812,42.07056763104048,0,0,0,0,1
49.70066833496094,50.87764414031251,0.005548633,48.14387869507031,42.33169150206139,0,0,0,0,1
49.96666717529297,50.75971829372213,0.011832427,48.26616823856331,42.59252454068123,0,0,0,0,1
48.30266571044922,50.44165330133978,-0.043430356,48.26861652788379,42.78726958481061,0,0,0,0,1
46.89866638183594,49.98301448607624,-0.040491818,48.17672929214944,42.92726011170176,0,0,0,0,1
40.53333282470703,48.75975583786021,-0.152234607,47.66411512886387,42.84587704289999,0,0,0,0,1
43.02199935913086,48.01700507706003,0.1371457449805438,47.35281659840734,42.85185530093317,0,0,0,0,1
42.28200149536133,47.27461086121083,-0.020171854,47.01280114270944,42.83254080564848,0,0,0,0,1
37.36999893188477,45.99246257284378,-0.129328785,46.36627421293099,42.64765821330224,0,0,0,0,1
36.44133377075195,44.75607277367764,-0.02901999,45.70088422399747,42.43789082330392,0,0,0,0,1
29.67133331298828,42.80335960850041,-0.160428044,44.62630844368496,42.00696774675186,0,0,0,0,1
28.68000030517578,40.97509695875146,-0.030349401,43.55738802401941,41.55770623813428,0,0,0,0,1
24.08133316040039,38.78820694,-0.135441269,42.25194541948687,40.96929641883486,0,0,0,0,1
28.50933265686035,37.45761148861679,0.4109962497330772,41.33086069686024,40.55028654301366,0,0,0,0,1
28.50200080871582,36.29831200134429,-0.000265508,40.47106832775525,40.14559034103932,0,0,0,0,1
28.95266723632812,35.34742190344367,0.035219346,39.69914416641473,39.77004646289434,0,0,0,0,1
33.66666793823242,35.12984914566249,0.3639096317340936,39.29488812726203,39.56548817056789,0,0,0,0,1
35.95000076293945,35.23601735460235,0.1515085928019051,39.07074661447386,39.44443978,0,0,0,0,1
35.21066665649414,35.23273571982629,-0.017942527,38.81209311907278,39.30283421469324,0,0,0,0,1
34.29066848754883,35.11078560890587,-0.023948368,38.50913691304714,39.13535788031271,0,0,0,0,1
33.47533416748047,34.89907728307604,-0.022931276,38.17186169679408,38.94641273513635,0,0,0,0,1
34.93333435058594,34.90351184,0.097249309,37.95488126111392,38.81256892525407,0,0,0,0,1
32.10400009155273,34.54111654783801,-0.082397779,37.56288666643131,38.58902291738789,0,0,0,0,1
30.29800033569336,33.99184744506074,-0.061341609,37.07617207255234,38.31298146474976,0,0,0,0,1
32.00066757202148,33.73409029157514,0.1256517007070072,36.73614586272605,38.10299258226518,0,0,0,0,1
34.41600036621094,33.82236317870714,0.1687603812356592,36.58071514279961,37.98043692,0,0,0,0,1
36.36333465576172,34.15129054430366,0.1265122767777272,36.56615279398618,37.92672588,0,0,0,0,1
36.58933258056641,34.46689374531082,0.013896112,36.56770557517171,37.88233831879317,0,0,0,0,1
38.20000076293945,34.95014238955662,0.098424711,36.67704836624686,37.89287381153611,0,0,0,0,1
43.39666748046875,36.04354039067479,0.3041683705309905,37.12716738948819,38.07528367752015,0,0,0,0,1
47.32600021362305,37.50404855938727,0.2024486960047819,37.81033147260284,38.38166958543282,0,0,0,0,1
48.65533447265625,38.94757632542477,0.062803949,38.53676623252707,38.72171406969617,0,0,0,0,1
49.68066787719727,40.33696905298685,0.047118038,39.28321002164822,39.08421216438543,0,0,0,0,1
50.25933456420898,41.62141373720529,0.026043156,40.01840450263488,39.45363544786409,0,0,0,0,1
49.75733184814453,42.67460379515131,-0.011129614,40.67072068938771,39.79405078530412,0,0,0,0,1
45.78133392333984,43.07676827400392,-0.093550042,41.01302650386717,39.99174702281736,0,0,0,0,1
48.80733489990234,43.81858691782843,0.1477859608052558,41.53507814378653,40.28267172447877,0,0,0,0,1
47.04199981689453,44.23585591270235,-0.044963387,41.90391962438471,40.50561863143418,0,0,0,0,1
48.34333419799805,44.76756667501647,0.061852276,42.33521277203491,40.76400146637599,0,0,0,0,1
53.25,45.86561291240378,0.2269354989556155,43.06624592761113,41.17541734625166,0,0,0,0,1
51.27466583251953,46.56581177799948,-0.049074792,43.61601117958691,41.50802908159152,0,0,0,0,1
53.36733245849609,47.44626481,0.09125355,44.26910771789745,41.89842504512531,0,0,0,0,1
52.12533187866211,48.05196741588352,-0.032209598,44.79527548,42.23493253026916,0,0,0,0,1
46.75466537475586,47.88403239552827,-0.13696221,44.92650390133471,42.38358561384297,0,0,0,0,1
50.74599838256836,48.25451228405849,0.1908734699111954,45.31625668224125,42.65850775000629,0,0,0,0,1
51.2140007,48.63761639595906,0.02062048,45.71124749730905,42.93966294697123,0,0,0,0,1
52.17200088500977,49.09514048057041,0.041824374,46.14394217289811,43.2429414,0,0,0,0,1
52.00266647338867,49.47151808498384,-0.004269259,46.53631501299739,43.53058502048275,0,0,0,0,1
54.62799835205078,50.13902155469935,0.1128784811857774,47.07823156093007,43.89485709401229,0,0,0,0,1
54.08599853515625,50.64995550401419,-0.013374765,47.54755365583485,44.22926154244553,0,0,0,0,1
53.96066665649414,51.07852519962591,-0.003175405,47.97704874,44.54847041,0,0,0,0,1
52.73066711425781,51.29239404062659,-0.033209451,48.29540377668281,44.81677272348951,0,0,0,0,1
53.55533218383789,51.58533010951102,0.034967686,48.64766550737622,45.10322626034211,0,0,0,0,1
53.27799987792969,51.80444525817711,-0.007802485,48.95776162506242,45.37111503670086,0,0,0,0,1
54.24200057983398,52.11998542227565,0.040455912,49.31164884416389,45.66172777185043,0,0,0,0,1
53.86733245849609,52.34617851232454,-0.01087214,49.61674345977666,45.93046723,0,0,0,0,1
54.37066650390625,52.60824734,0.020892163,49.93511320482642,46.20681175877817,0,0,0,0,1
55.17333221435547,52.94029613517792,0.033008258,50.28591518772902,46.50030862116245,0,0,0,0,1
54.45866775512695,53.13684848636493,-0.021604403,50.56536244349014,46.76073698470056,0,0,0,0,1
54.59133148193359,53.32513049106803,0.005446754,50.83497899770104,47.01691889975049,0,0,0,0,1
54.68199920654297,53.50077638215528,0.003713484,51.09261085918961,47.26762393597524,0,0,0,0,1
53.72066879272461,53.52924133086545,-0.031290504,51.26860940811588,47.47863593936786,0,0,0,0,1
55.66666793823242,53.80593000140931,0.080994176,51.56314261743508,47.7463194,0,0,0,0,1
59.87333297729492,54.59135189944748,0.1689644207846175,52.11966599080379,48.14268747631692,0,0,0,0,1
58.77066802978516,55.13236201865953,-0.035025655,52.56507474141837,48.48998488671445,0,0,0,0,1
58.86399841308594,55.61542024816011,0.003550708,52.98690457,48.82891227144994,0,0,0,0,1
57.62533187866211,55.87560217667431,-0.042854717,53.29753287611327,49.11624018287065,0,0,0,0,1
59.04399871826172,56.28574932440358,0.05504521,53.68236425102852,49.44045882643393,0,0,0,0,1
63.32799911499023,57.19736459324472,0.1622281808794389,54.32831569729348,49.89390922753365,0,0,0,0,1
62.71133422851562,57.91114486,-0.020926026,54.88971121021883,50.31234192174584,0,0,0,0,1
68.33666992,59.26072320413535,0.2005649139198816,55.79022853509549,50.90065279410438,0,0,0,0,1
64.85600280761719,59.98502899717539,-0.109765447,56.39734558139979,51.35607479489774,0,0,0,0,1
62.35200119018555,60.29143221431639,-0.087991188,56.79611673,51.71485874755334,0,0,0,0,1
66.05999755859375,61.03816974885437,0.1329662624879562,57.41649935788487,52.18284835140824,0,0,0,0,1
65.47533416748047,61.61255818349623,-0.020924334,57.95618210560402,52.61642930419666,0,0,0,0,1
66.11933135986328,62.19595743260709,0.0219917,58.50285011246897,53.05680754,0,0,0,0,1
66.93066406,62.80886253887619,0.027436145,59.06724169014245,53.50921816495759,0,0,0,0,1
66.72666931152344,63.31602042,-0.007363484,59.58017580821826,53.94016355328343,0,0,0,0,1
66.28800201416016,63.70074176,-0.016587223,60.02938308187412,54.34270108608857,0,0,0,0,1
66.78533172607422,64.1000402,0.016774981,60.48181272,54.74827544830546,0,0,0,0,1
64.05666351,64.09442510843276,-0.105386034,60.72121173803112,55.05164882931149,0,0,0,0,1
65.73200225830078,64.30640854805465,0.05847778,61.05677194933055,55.39969360868837,0,0,0,0,1
63.98266602,64.26450025959242,-0.073460749,61.25271171682318,55.67935690171433,0,0,0,0,1
67.29000091552734,64.65614961526768,0.1155761968716294,61.65701359896915,56.05762872950711,0,0,0,0,1
71.98733520507812,65.60516746027666,0.1560822410393107,62.34880862044255,56.57655664041331,0,0,0,0,1
74.64199829101562,66.77498012094314,0.082430529,63.17205151714175,57.16499501349765,0,0,0,0,1
80.57733154296875,68.56168674,0.1777705389182714,64.33763734003398,57.92751605586753,0,0,0,0,1
91.43866729736328,71.52309898,0.3013635311943004,66.15252137780863,59.01883720338291,0,0,0,0,1
92.65733337402344,74.25891372168323,0.029777032,67.92747768305598,60.11419845,0,0,0,0,1
91.05867004394531,76.43363271440418,-0.05079368,69.47651122541797,61.12173968255012,0,0,0,0,1
92.95200348,78.57192650518313,0.046467514,71.04860114,62.15802725278204,0,0,0,0,1
102.9766693115234,81.73110671441282,0.2411145599980623,73.18673650902412,63.48682899968505,0,0,0,0,1
99.80400085449219,84.07063268048451,-0.096188919,74.96922142000285,64.66898964,0,0,0,0,1
101.1200027,86.27766403172109,0.029459925,76.72046683010684,65.85540872780692,0,0,0,1,0
103.0673294067383,88.45107675698449,0.043035685,78.48484286616853,67.06649707330092,0,0,0,1,0
100.0426635742188,89.95160114099208,-0.097656352,79.92850980161353,68.13964664,0,0,0,1,0
100.0559997558594,91.25960985,0.000275698,81.27639122749541,69.17822864220679,0,0,0,1,0
109.5333328,93.62513299551046,0.211762821,83.16867883701663,70.49131868246431,0,0,0,1,0
104.5573348999023,95.04030037397482,-0.148992549,84.60101651204249,71.59969416701938,0,0,0,1,0
106.1553344726562,96.47913528,0.03414998,86.04444786784151,72.72392379557576,0,0,0,1,0
100.8713302612305,97.04770244360495,-0.15925471,87.03736185632245,73.63960846930907,0,0,0,1,0
94.46666717529297,96.71358888200791,-0.181558206,87.53488115743635,74.31710629883639,0,0,0,1,0
102.6399993896484,97.48075938390033,0.1934295929668743,88.54642753809779,75.23838468847153,0,0,0,1,0
98.43267059326172,97.60398375374461,-0.124842264,89.20848075974405,75.99279645,0,0,0,1,0
99.94066619873047,97.90646598,0.034231804,89.92718422631548,76.77167427981773,0,0,0,1,0
99.16600036621094,98.069512,-0.022568522,90.545881,77.49998428898272,0,0,0,1,0
95.38400268554688,97.72187432920204,-0.118152764,90.86987597215438,78.08157839942226,0,0,0,1,0
99,97.88732697732387,0.084762765,91.41432674186032,78.76181684803366,0,0,0,1,0
99.13333129882812,98.04862153,0.003011268,91.93124599227468,79.42423723165894,0,0,0,1,0
99.00133514404297,98.17194977492068,-0.003815466,92.40470923100814,80.06079453304018,0,0,0,1,0
99.30533599853516,98.31866598313566,0.006865724,92.86682403448854,80.68650910178118,0,0,0,1,0
96.84733581542969,98.12820312172052,-0.075841101,93.13338725482517,81.21193617574328,0,0,0,1,0
94.57133483886719,97.66776852607491,-0.076886176,93.22968238853967,81.64626295017811,0,0,0,1,0
91.62599945,96.88566492257007,-0.108927693,93.12228845050721,81.97069982531616,0,0,0,1,0
103.6506652832031,97.76139040855605,0.293431578,93.8273429,82.67547689722181,0,0,0,1,0
108.0666656494141,99.09540248356421,0.095259778,94.78090843,83.50086621612452,0,0,0,1,0
110.0473327636719,100.5131236891449,0.040980032,95.80325589030703,84.36377666427815,0,0,0,1,0
122.3759994506836,103.3432606,0.2504892823216764,97.58275415284824,85.59934284,0,0,0,1,0
125.8059997558594,106.2510495664233,0.062668668,99.47278158955467,86.90619054201063,0,0,0,1,0
125.2353363037109,108.7085547907908,-0.015241749,101.1980237541187,88.15196933798158,0,0,0,1,0
133.4553375244141,111.9120118758923,0.1467565703040199,103.3582007,89.62437527891532,0,0,0,1,0
136.6653289794922,115.1163148315065,0.053779961,105.5886804698309,91.15320437928133,0,0,0,1,0
134.2799987792969,117.5970429237196,-0.062126012,107.5100531,92.55477897653556,0,0,0,1,0
134.8893280029297,119.8355194865465,0.010145962,109.3435619772508,93.93056420229033,0,0,0,1,0
143.5446624755859,122.9046546912098,0.1434692480832293,111.6339082508522,95.54287181261974,0,0,0,1,0
149.25,126.3150448012022,0.088868296,114.1529463,97.28814030741897,0,0,0,1,0
147.5599975585938,129.0651919684473,-0.041673733,116.3901173,98.92173070273735,0,0,0,1,0
166.1066741943359,133.8601909772657,0.2810282757260477,119.7194874660447,101.1048552480495,0,0,0,1,0
158.3500061035156,137.0303837503411,-0.161518728,122.3064584939254,102.9649452368041,0,0,0,1,0
149.1233367919922,138.5958097096693,-0.17707788,124.1023051016988,104.4647508692027,0,0,0,1,0
135.6666717529297,138.2166344511414,-0.192320535,124.8767363389942,105.4785573478328,0,0,0,1,0
139.4400024414062,138.3749987483627,0.062187666,125.8519949,106.5819997,0,0,0,1,0
110.0699996948242,134.7109325649782,-0.178899473,124.7951216918704,106.6953258432158,0,0,0,1,0
122.0933303833008,133.0775910700064,0.2442352724130147,124.6141907728905,107.1956004342828,0,0,0,1,0
123.7799987792969,131.8740229852717,0.030888038,124.5583274197773,107.7344089490361,0,0,0,1,0
124.2399978637695,130.8858027,0.008309197,124.5370098378542,108.2706459562814,0,0,0,1,0
139.8733367919922,132.0492339547374,0.2813473741881733,125.5640379479302,109.2973402320943,0,0,0,1,0
149.9199981689453,134.3625943157345,0.1605977243992143,127.1950839987397,110.6170456996758,0,0,0,1,0
147.2533264160156,136.0312923248165,-0.015770153,128.5383246855934,111.8072237401648,0,0,0,1,0
141.1433258056641,136.6930421793236,-0.039291614,129.3824440178697,112.7602286,0,0,0,1,0
147.3833312988281,138.0768941,0.098850116,130.5879097427753,113.8849658033065,0,0,0,1,0
149.7966613769531,139.5940113584125,0.036611786,131.8742625293739,115.0515434218685,0,0,0,1,0
141.4100036621094,139.8290905391846,-0.056819855,132.5128426575394,115.9077738279709,0,0,0,1,0
126.7866668701172,138.1407561419705,-0.107223105,132.1293777553263,116.2611590856366,0,0,0,1,0
129.2633361816406,136.9915791287221,0.043676416,131.9374475064212,116.6835097029733,0,0,0,1,0
135.7799987792969,136.8347407349675,0.1127203771990934,132.1947716932797,117.3038130675693,0,0,0,1,0
140.3999938964844,137.2962607484326,0.076077858,132.7442509243218,118.0540259897423,0,0,0,1,0
139.6900024414062,137.6061292622026,-0.005292581,133.2093872,118.7567986101437,0,0,0,1,0
143.0033264160156,138.3047933935435,0.053033603,133.8652580226041,119.5443557044095,0,0,0,1,0
149.3866729736328,139.7393364628062,0.099805584,134.9046808201573,120.5136583232099,0,0,0,1,0
138.3633270263672,139.5612128,-0.082083272,135.1362960247159,121.0934227,0,0,0,1,0
141.8933258056641,139.8631035291552,0.057043494,135.5887941222137,121.7690036673133,0,0,0,1,0
137.9933319091797,139.6210626461844,-0.032125411,135.7498188334986,122.2959637,0,0,0,1,0
141.7666625976562,139.8988093512943,0.06113914,136.1527488816822,122.9283574537398,0,0,0,1,0
141.9733276367188,140.1673545747744,0.003259459,136.5425356473026,123.5469170154614,0,0,0,1,0
144.6666717529297,140.7497886490387,0.042416775,137.0865848,124.2328559636576,0,0,0,1,0
147.4333343505859,141.6149698752886,0.042760253,137.7794756596068,124.9863660123941,0,0,0,1,0
148.8833312988281,142.5558551673259,0.021989936,138.5230676834139,125.7624889564566,0,0,0,1,0
153.7666625976562,144.0070878741778,0.07333692,139.5438856705003,126.6719965592656,0,0,0,1,0
149.6266632080078,144.7345387356571,-0.033147398,140.2190991423022,127.4175014566287,0,0,0,1,0
146.5566711425781,144.9704127493329,-0.026440121,140.6435074,128.0390838063126,0,0,0,1,0
143.6100006103516,144.7943081642567,-0.027209775,140.8421645759071,128.5447756667333,0,0,0,1,0
140.6466674804688,144.2573984140903,-0.029445552,140.8290727198983,128.9378017440449,0,0,0,1,0
140.8800048828125,143.8201967,0.003709432,140.8324834945717,129.3256385271817,0,0,0,1,0
141.9299926757812,143.5755108746496,0.016664314,140.9059804029774,129.7349761804496,0,0,0,1,0
140.2100067138672,143.1398482568118,-0.018021639,140.8593731259959,130.0751595387692,0,0,0,1,0
140.0933380126953,142.7454792217983,-0.001263891,140.8080740449994,130.4005039176792,0,0,0,1,0
141.5599975585938,142.5920192882737,0.023408004,140.8584281,130.7629103636179,0,0,0,1,0
135.3399963378906,141.653249,-0.071070773,140.4888752400348,130.9115509730613,0,0,0,1,0
136.9433288574219,141.0435524926976,0.026488051,140.2514406013595,131.1074313036669,0,0,0,1,0
129.3466644287109,139.5293969216262,-0.093886151,139.5211803514538,131.0502512547652,0,0,0,1,0
133.5033264160156,138.7493254891371,0.071852525,139.1181826700239,131.1299131776568,0,0,0,1,0
141.3000030517578,139.0795092628316,0.1305779943343042,139.2642926560241,131.4601778167352,0,0,0,1,0
140.3266602,139.2409522434693,-0.011966474,139.3354362303256,131.7481072624482,0,0,0,1,0
146.0299987792969,140.1197904932886,0.090874394,139.7837510626262,132.2118936338653,0,0,0,1,0
143.3166656494141,140.5336241814616,-0.034227782,140.0203397863311,132.5725050775692,0,0,0,1,0
140.4199981689453,140.5189153581465,-0.039632624,140.0471037,132.8273397298362,0,0,0,1,0
136.7866668701172,140.0357778937322,-0.054332176,139.8287620091128,132.9559118145756,0,0,0,1,0
139.0433349609375,139.9073067151212,0.036887267,139.7761643,133.1535890329436,0,0,0,1,0
137.2533264160156,139.5637504603788,-0.028391056,139.6072174008815,133.2867193815908,0,0,0,1,0
136.1666717529297,139.1240005352608,-0.018148443,139.3768143495172,133.3802393402939,0,0,0,1,0
136.0299987792969,138.7234837507905,-0.002347453,139.1526881212317,133.4662839134087,0,0,0,1,0
147.2033386230469,139.8211961873347,0.1836542031716554,139.6918161052688,133.9123598167148,0,0,0,1,0
162.2133331298828,142.7198457011436,0.2279898071999821,141.2000147362424,134.8313580332283,0,0,0,1,0
166.4233398,145.7882496658176,0.058029496,142.8891453724089,135.8572187226564,0,0,0,1,0
163.2033386230469,148.0426231214788,-0.048478078,144.2495261314287,136.7452034772269,0,0,0,1,0
173.9499969482422,151.3963181,0.1472302198507114,146.2384778224576,137.9533150051612,0,0,0,1,0
185.1266632080078,155.7626922477945,0.143661506,148.8427032750911,139.4851190816582,0,0,0,1,0
191.3333282470703,160.3672910410993,0.074962126,151.6881733302464,141.1687183183287,0,0,0,1,0
195.2533264160156,164.8832686692137,0.045808682,154.6056013181257,142.9249311188009,0,0,0,1,0
189.1999969482422,168.0310554474152,-0.082330697,156.9222845123165,144.4275506751813,0,0,0,1,0
194.9199981689453,171.5118139,0.067597021,159.4668777338213,146.0671094956598,0,0,0,1,0
189.6066741943359,173.8541834039207,-0.077350748,161.4852497454869,147.4808942555934,0,0,0,1,0
197.7933349609375,176.9530930881452,0.096539653,163.9166936032776,149.1145978968972,0,0,0,1,0
199.6799926757812,179.8950774377903,0.021327209,166.3116547621845,150.7565104,0,0,0,1,0
213.9199981689453,184.2995842603323,0.1594513361482095,169.4998431070247,152.8074906622955,1,0,0,0,0
216.6266632080078,188.4843064203906,0.028290178,172.6557852758839,154.8797559217796,1,0,0,0,0
201.4933319091797,190.1683174419807,-0.163906667,174.5869495100799,156.3933361301688,1,0,0,0,0
209.0233306884766,192.6090882857837,0.083557759,176.8930509451836,158.1022698658868,1,0,0,0,0
