tsla,tsla_exponential_moving_average_5,tsla_sortino_ratio_5,tsla_exponential_moving_average_10,tsla_exponential_moving_average_21
51.15266799926758,46.85871082771411,-0.01033539583774281,41.63423030065697,36.09374549765154
53.59999847412109,47.73138428668877,0.1068395135445682,42.43915377368766,36.70901907743504
53.33533477783203,48.45682523642829,-0.005936433554864055,43.17190617145295,37.29180590686426
57.22666549682617,49.59209344093783,0.1629965366860682,44.11680235887547,37.98876322366008
61.16133117675781,51.08974464305371,0.153597023650781,45.26239877404537,38.79690134362206
59.96066665649414,52.23809378024664,-0.02507590938537995,46.25005642060075,39.53321095187388
60.06666564941406,53.25150820099621,0.003818491250650883,47.17825846375092,40.24593585482501
55.58599853515625,53.55370930819597,-0.09485618135717529,47.74297143145748,40.77720471089155
53.32733154296875,53.52440461042792,-0.05533906118605601,48.11797513348106,41.21091158221423
51.91999816894531,53.31671372089804,-0.03852841037955489,48.37324310968434,41.58022407593675
45.26666641235352,52.27463360606034,-0.1484329109858226,48.16470351177895,41.70709836770183
44.53266525268555,51.27243511914738,-0.01979333922226948,47.92092985619917,41.80415528479889
49.57466888427734,51.05265927334479,0.2530153168660886,48.0319081233322,42.07056763104048
49.70066833496094,50.87764414031251,0.005548633066004954,48.14387869507031,42.33169150206139
49.96666717529297,50.75971829372213,0.01183242660423101,48.26616823856331,42.59252454068123
48.30266571044922,50.44165330133978,-0.0434303559092666,48.26861652788379,42.78726958481061
46.89866638183594,49.98301448607624,-0.04049181849168588,48.17672929214944,42.92726011170176
40.53333282470703,48.75975583786021,-0.1522346070094258,47.66411512886387,42.84587704289999
43.02199935913086,48.01700507706003,0.1371457449805438,47.35281659840734,42.85185530093317
42.28200149536133,47.27461086121083,-0.02017185405571872,47.01280114270944,42.83254080564848
37.36999893188477,45.99246257284378,-0.129328784970901,46.36627421293099,42.64765821330224
36.44133377075195,44.75607277367764,-0.02901998982184009,45.70088422399747,42.43789082330392
29.67133331298828,42.80335960850041,-0.1604280442132094,44.62630844368496,42.00696774675186
28.68000030517578,40.97509695875146,-0.03034940110687703,43.55738802401941,41.55770623813428
24.08133316040039,38.788206935643,-0.1354412691026127,42.25194541948687,40.96929641883486
28.50933265686035,37.45761148861679,0.4109962497330772,41.33086069686024,40.55028654301366
28.50200080871582,36.29831200134429,-0.0002655077336369873,40.47106832775525,40.14559034103932
28.95266723632812,35.34742190344367,0.03521934603047112,39.69914416641473,39.77004646289434
33.66666793823242,35.12984914566249,0.3639096317340936,39.29488812726203,39.56548817056789
35.95000076293945,35.23601735460235,0.1515085928019051,39.07074661447386,39.444439782092
35.21066665649414,35.23273571982629,-0.01794252712076421,38.81209311907278,39.30283421469324
34.29066848754883,35.11078560890587,-0.02394836800285398,38.50913691304714,39.13535788031271
33.47533416748047,34.89907728307604,-0.02293127569410985,38.17186169679408,38.94641273513635
34.93333435058594,34.9035118422256,0.09724930924781097,37.95488126111392,38.81256892525407
32.10400009155273,34.54111654783801,-0.0823977785382291,37.56288666643131,38.58902291738789
30.29800033569336,33.99184744506074,-0.06134160903586094,37.07617207255234,38.31298146474976
32.00066757202148,33.73409029157514,0.1256517007070072,36.73614586272605,38.10299258226518
34.41600036621094,33.82236317870714,0.1687603812356592,36.58071514279961,37.980436924163
36.36333465576172,34.15129054430366,0.1265122767777272,36.56615279398618,37.9267258821686
36.58933258056641,34.46689374531082,0.01389611202492657,36.56770557517171,37.88233831879317
38.20000076293945,34.95014238955662,0.09842471139016087,36.67704836624686,37.89287381153611
43.39666748046875,36.04354039067479,0.3041683705309905,37.12716738948819,38.07528367752015
47.32600021362305,37.50404855938727,0.2024486960047819,37.81033147260284,38.38166958543282
48.65533447265625,38.94757632542477,0.0628039492625184,38.53676623252707,38.72171406969617
49.68066787719727,40.33696905298685,0.04711803845268267,39.28321002164822,39.08421216438543
50.25933456420898,41.62141373720529,0.02604315608781392,40.01840450263488,39.45363544786409
49.75733184814453,42.67460379515131,-0.01112961420518193,40.67072068938771,39.79405078530412
45.78133392333984,43.07676827400392,-0.09355004167730699,41.01302650386717,39.99174702281736
48.80733489990234,43.81858691782843,0.1477859608052558,41.53507814378653,40.28267172447877
47.04199981689453,44.23585591270235,-0.04496338699324252,41.90391962438471,40.50561863143418
48.34333419799805,44.76756667501647,0.06185227614095713,42.33521277203491,40.76400146637599
53.25,45.86561291240378,0.2269354989556155,43.06624592761113,41.17541734625166
51.27466583251953,46.56581177799948,-0.04907479167890942,43.61601117958691,41.50802908159152
53.36733245849609,47.4462648119393,0.09125354978382465,44.26910771789745,41.89842504512531
52.12533187866211,48.05196741588352,-0.03220959824635782,44.7952754759678,42.23493253026916
46.75466537475586,47.88403239552827,-0.1369622100747787,44.92650390133471,42.38358561384297
50.74599838256836,48.25451228405849,0.1908734699111954,45.31625668224125,42.65850775000629
51.2140007019043,48.63761639595906,0.02062047960380911,45.71124749730905,42.93966294697123
52.17200088500977,49.09514048057041,0.04182437377107297,46.14394217289811,43.2429413996411
52.00266647338867,49.47151808498384,-0.004269259044984362,46.53631501299739,43.53058502048275
54.62799835205078,50.13902155469935,0.1128784811857774,47.07823156093007,43.89485709401229
54.08599853515625,50.64995550401419,-0.01337476485469615,47.54755365583485,44.22926154244553
53.96066665649414,51.07852519962591,-0.003175405355742586,47.9770487442163,44.5484704134713
52.73066711425781,51.29239404062659,-0.03320945137616857,48.29540377668281,44.81677272348951
53.55533218383789,51.58533010951102,0.03496768585007346,48.64766550737622,45.10322626034211
53.27799987792969,51.80444525817711,-0.007802484731904394,48.95776162506242,45.37111503670086
54.24200057983398,52.11998542227565,0.04045591197521495,49.31164884416389,45.66172777185043
53.86733245849609,52.34617851232454,-0.01087213970920825,49.61674345977666,45.9304672279067
54.37066650390625,52.6082473429367,0.02089216251700804,49.93511320482642,46.20681175877817
55.17333221435547,52.94029613517792,0.03300825849686754,50.28591518772902,46.50030862116245
54.45866775512695,53.13684848636493,-0.0216044034883633,50.56536244349014,46.76073698470056
54.59133148193359,53.32513049106803,0.00544675371957395,50.83497899770104,47.01691889975049
54.68199920654297,53.50077638215528,0.00371348426508376,51.09261085918961,47.26762393597524
53.72066879272461,53.52924133086545,-0.0312905040530357,51.26860940811588,47.47863593936786
55.66666793823242,53.80593000140931,0.08099417620586544,51.56314261743508,47.7463193961559
59.87333297729492,54.59135189944748,0.1689644207846175,52.11966599080379,48.14268747631692
58.77066802978516,55.13236201865953,-0.03502565519138322,52.56507474141837,48.48998488671445
58.86399841308594,55.61542024816011,0.003550708176859634,52.986904572328,48.82891227144994
57.62533187866211,55.87560217667431,-0.04285471671690481,53.29753287611327,49.11624018287065
59.04399871826172,56.28574932440358,0.05504521038670895,53.68236425102852,49.44045882643393
63.32799911499023,57.19736459324472,0.1622281808794389,54.32831569729348,49.89390922753365
62.71133422851562,57.9111448567521,-0.0209260261446772,54.88971121021883,50.31234192174584
68.336669921875,59.26072320413535,0.2005649139198816,55.79022853509549,50.90065279410438
64.85600280761719,59.98502899717539,-0.1097654470095934,56.39734558139979,51.35607479489774
62.35200119018555,60.29143221431639,-0.08799118768384516,56.7961167312351,51.71485874755334
66.05999755859375,61.03816974885437,0.1329662624879562,57.41649935788487,52.18284835140824
65.47533416748047,61.61255818349623,-0.02092433445446433,57.95618210560402,52.61642930419666
66.11933135986328,62.19595743260709,0.02199170030359083,58.50285011246897,53.0568075396325
66.9306640625,62.80886253887619,0.02743614481963289,59.06724169014245,53.50921816495759
66.72666931152344,63.3160204187614,-0.007363484145897003,59.58017580821826,53.94016355328343
66.28800201416016,63.700741762214,-0.01658722312950477,60.02938308187412,54.34270108608857
66.78533172607422,64.1000401955288,0.01677498092262917,60.481812716943,54.74827544830546
64.0566635131836,64.09442510843276,-0.1053860340061751,60.72121173803112,55.05164882931149
65.73200225830078,64.30640854805465,0.05847777991601916,61.05677194933055,55.39969360868837
63.982666015625,64.26450025959242,-0.07346074899743528,61.25271171682318,55.67935690171433
67.29000091552734,64.65614961526768,0.1155761968716294,61.65701359896915,56.05762872950711
71.98733520507812,65.60516746027666,0.1560822410393107,62.34880862044255,56.57655664041331
74.64199829101562,66.77498012094314,0.08243052893357405,63.17205151714175,57.16499501349765
80.57733154296875,68.5616867377653,0.1777705389182714,64.33763734003398,57.92751605586753
91.43866729736328,71.5230989847658,0.3013635311943004,66.15252137780863,59.01883720338291
92.65733337402344,74.25891372168323,0.02977703225491034,67.92747768305598,60.1141984498244
91.05867004394531,76.43363271440418,-0.05079368000181887,69.47651122541797,61.12173968255012
92.9520034790039,78.57192650518313,0.04646751395578742,71.0486011413174,62.15802725278204
102.9766693115234,81.73110671441282,0.2411145599980623,73.18673650902412,63.48682899968505
99.80400085449219,84.07063268048451,-0.09618891850371257,74.96922142000285,64.6689896409897
101.120002746582,86.27766403172109,0.02945992465933622,76.72046683010684,65.85540872780692
103.0673294067383,88.45107675698449,0.04303568477107955,78.48484286616853,67.06649707330092
100.0426635742188,89.95160114099208,-0.09765635236748693,79.92850980161353,68.1396466396846
100.0559997558594,91.2596098499276,0.0002756976393521256,81.27639122749541,69.17822864220679
109.533332824707,93.62513299551046,0.211762820756994,83.16867883701663,70.49131868246431
104.5573348999023,95.04030037397482,-0.1489925489062259,84.60101651204249,71.59969416701938
106.1553344726562,96.4791352770004,0.03414998046824438,86.04444786784151,72.72392379557576
100.8713302612305,97.04770244360495,-0.1592547104595621,87.03736185632245,73.63960846930907
94.46666717529297,96.71358888200791,-0.1815582059056655,87.53488115743635,74.31710629883639
102.6399993896484,97.48075938390033,0.1934295929668743,88.54642753809779,75.23838468847153
98.43267059326172,97.60398375374461,-0.1248422639061891,89.20848075974405,75.9927964482229
99.94066619873047,97.9064659800046,0.03423180444985466,89.92718422631548,76.77167427981773
99.16600036621094,98.0695119968085,-0.02256852165311057,90.5458809992719,77.49998428898272
95.38400268554688,97.72187432920204,-0.1181527635202223,90.86987597215438,78.08157839942226
99.0,97.88732697732387,0.08476276480613847,91.41432674186032,78.76181684803366
99.13333129882812,98.0486215348734,0.003011268445121968,91.93124599227468,79.42423723165894
99.00133514404297,98.17194977492068,-0.003815465999442884,92.40470923100814,80.06079453304018
99.30533599853516,98.31866598313566,0.006865723523977165,92.86682403448854,80.68650910178118
96.84733581542969,98.12820312172052,-0.07584110137961,93.13338725482517,81.21193617574328
94.57133483886719,97.66776852607491,-0.07688617576254356,93.22968238853967,81.64626295017811
91.6259994506836,96.88566492257007,-0.1089276933956731,93.12228845050721,81.97069982531616
103.6506652832031,97.76139040855605,0.29343157805612,93.8273428971183,82.67547689722181
108.0666656494141,99.09540248356421,0.09525977795191673,94.7809084335709,83.50086621612452
110.0473327636719,100.5131236891449,0.04098003238386382,95.80325589030703,84.36377666427815
122.3759994506836,103.343260641204,0.2504892823216764,97.58275415284824,85.5993428410708
125.8059997558594,106.2510495664233,0.06266866814478278,99.47278158955467,86.90619054201063
125.2353363037109,108.7085547907908,-0.01524174867271699,101.1980237541187,88.15196933798158
133.4553375244141,111.9120118758923,0.1467565703040199,103.358200662357,89.62437527891532
136.6653289794922,115.1163148315065,0.05377996142660507,105.5886804698309,91.15320437928133
134.2799987792969,117.5970429237196,-0.0621260123678722,107.510053080709,92.55477897653556
134.8893280029297,119.8355194865465,0.01014596213017213,109.3435619772508,93.93056420229033
143.5446624755859,122.9046546912098,0.1434692480832293,111.6339082508522,95.54287181261974
149.25,126.3150448012022,0.08886829576530748,114.152946295687,97.28814030741897
147.5599975585938,129.0651919684473,-0.04167373284802134,116.390117334658,98.92173070273735
166.1066741943359,133.8601909772657,0.2810282757260477,119.7194874660447,101.1048552480495
158.3500061035156,137.0303837503411,-0.1615187276606632,122.3064584939254,102.9649452368041
149.1233367919922,138.5958097096693,-0.1770778796840554,124.1023051016988,104.4647508692027
135.6666717529297,138.2166344511414,-0.1923205349017268,124.8767363389942,105.4785573478328
139.4400024414062,138.3749987483627,0.06218766566168386,125.851994935846,106.581999712635
110.0699996948242,134.7109325649782,-0.1788994733440231,124.7951216918704,106.6953258432158
122.0933303833008,133.0775910700064,0.2442352724130147,124.6141907728905,107.1956004342828
123.7799987792969,131.8740229852717,0.03088803816115416,124.5583274197773,107.7344089490361
124.2399978637695,130.88580273351,0.008309196917358305,124.5370098378542,108.2706459562814
139.8733367919922,132.0492339547374,0.2813473741881733,125.5640379479302,109.2973402320943
149.9199981689453,134.3625943157345,0.1605977243992143,127.1950839987397,110.6170456996758
147.2533264160156,136.0312923248165,-0.01577015278375571,128.5383246855934,111.8072237401648
141.1433258056641,136.6930421793236,-0.0392916137394108,129.3824440178697,112.760228570093
147.3833312988281,138.076894084045,0.09885011603225057,130.5879097427753,113.8849658033065
149.7966613769531,139.5940113584125,0.03661178599351193,131.8742625293739,115.0515434218685
141.4100036621094,139.8290905391846,-0.05681985513604471,132.5128426575394,115.9077738279709
126.7866668701172,138.1407561419705,-0.1072231047491163,132.1293777553263,116.2611590856366
129.2633361816406,136.9915791287221,0.04367641623974163,131.9374475064212,116.6835097029733
135.7799987792969,136.8347407349675,0.1127203771990934,132.1947716932797,117.3038130675693
140.3999938964844,137.2962607484326,0.07607785761745196,132.7442509243218,118.0540259897423
139.6900024414062,137.6061292622026,-0.005292581185962516,133.209387161532,118.7567986101437
143.0033264160156,138.3047933935435,0.05303360335077772,133.8652580226041,119.5443557044095
149.3866729736328,139.7393364628062,0.09980558432578521,134.9046808201573,120.5136583232099
138.3633270263672,139.56121281636,-0.08208327181216521,135.1362960247159,121.093422711905
141.8933258056641,139.8631035291552,0.05704349375038667,135.5887941222137,121.7690036673133
137.9933319091797,139.6210626461844,-0.03212541142794419,135.7498188334986,122.295963719472
141.7666625976562,139.8988093512943,0.06113913989668182,136.1527488816822,122.9283574537398
141.9733276367188,140.1673545747744,0.003259458508448442,136.5425356473026,123.5469170154614
144.6666717529297,140.7497886490387,0.04241677458066231,137.08658476322,124.2328559636576
147.4333343505859,141.6149698752886,0.042760253078942,137.7794756596068,124.9863660123941
148.8833312988281,142.5558551673259,0.02198993565760315,138.5230676834139,125.7624889564566
153.7666625976562,144.0070878741778,0.07333692049084911,139.5438856705003,126.6719965592656
149.6266632080078,144.7345387356571,-0.03314739795865867,140.2190991423022,127.4175014566287
146.5566711425781,144.9704127493329,-0.0264401211132055,140.643507393637,128.0390838063126
143.6100006103516,144.7943081642567,-0.02720977546767203,140.8421645759071,128.5447756667333
140.6466674804688,144.2573984140903,-0.02944555229585319,140.8290727198983,128.9378017440449
140.8800048828125,143.820196723939,0.003709432480937401,140.8324834945717,129.3256385271817
141.9299926757812,143.5755108746496,0.01666431437709036,140.9059804029774,129.7349761804496
140.2100067138672,143.1398482568118,-0.01802163907904063,140.8593731259959,130.0751595387692
140.0933380126953,142.7454792217983,-0.001263891197752375,140.8080740449994,130.4005039176792
141.5599975585938,142.5920192882737,0.02340800426628009,140.858428114288,130.7629103636179
135.3399963378906,141.653249002383,-0.07107077315164986,140.4888752400348,130.9115509730613
136.9433288574219,141.0435524926976,0.02648805069289868,140.2514406013595,131.1074313036669
129.3466644287109,139.5293969216262,-0.0938861509621763,139.5211803514538,131.0502512547652
133.5033264160156,138.7493254891371,0.07185252496406705,139.1181826700239,131.1299131776568
141.3000030517578,139.0795092628316,0.1305779943343042,139.2642926560241,131.4601778167352
140.32666015625,139.2409522434693,-0.01196647355665568,139.3354362303256,131.7481072624482
146.0299987792969,140.1197904932886,0.09087439379495928,139.7837510626262,132.2118936338653
143.3166656494141,140.5336241814616,-0.03422778152559517,140.0203397863311,132.5725050775692
140.4199981689453,140.5189153581465,-0.03963262382067718,140.047103712904,132.8273397298362
136.7866668701172,140.0357778937322,-0.05433217628076362,139.8287620091128,132.9559118145756
139.0433349609375,139.9073067151212,0.03688726698053795,139.776164308848,133.1535890329436
137.2533264160156,139.5637504603788,-0.02839105619489177,139.6072174008815,133.2867193815908
136.1666717529297,139.1240005352608,-0.0181484427075496,139.3768143495172,133.3802393402939
136.0299987792969,138.7234837507905,-0.002347453005090408,139.1526881212317,133.4662839134087
147.2033386230469,139.8211961873347,0.1836542031716554,139.6918161052688,133.9123598167148
162.2133331298828,142.7198457011436,0.2279898071999821,141.2000147362424,134.8313580332283
166.42333984375,145.7882496658176,0.0580294959569391,142.8891453724089,135.8572187226564
163.2033386230469,148.0426231214788,-0.04847807843147674,144.2495261314287,136.7452034772269
173.9499969482422,151.39631806983,0.1472302198507114,146.2384778224576,137.9533150051612
185.1266632080078,155.7626922477945,0.143661506228005,148.8427032750911,139.4851190816582
191.3333282470703,160.3672910410993,0.07496212560633618,151.6881733302464,141.1687183183287
195.2533264160156,164.8832686692137,0.04580868195732551,154.6056013181257,142.9249311188009
189.1999969482422,168.0310554474152,-0.08233069730626955,156.9222845123165,144.4275506751813
194.9199981689453,171.51181393628,0.06759702060773425,159.4668777338213,146.0671094956598
189.6066741943359,173.8541834039207,-0.07735074757818508,161.4852497454869,147.4808942555934
197.7933349609375,176.9530930881452,0.09653965274162665,163.9166936032776,149.1145978968972
199.6799926757812,179.8950774377903,0.02132720879833984,166.3116547621845,150.756510416509
213.9199981689453,184.2995842603323,0.1594513361482095,169.4998431070247,152.8074906622955
216.6266632080078,188.4843064203906,0.02829017834016615,172.6557852758839,154.8797559217796
201.4933319091797,190.1683174419807,-0.1639066667004725,174.5869495100799,156.3933361301688
209.0233306884766,192.6090882857837,0.08355775931421441,176.8930509451836,158.1022698658868
203.3300018310547,193.99690450517,-0.0684652677060475,178.6634544626867,159.570843149995
213.2766723632812,196.492659594184,0.1093777099747321,180.9813981234016,161.3147014425174
211.0833282470703,198.381413432433,-0.0266526489111894,182.9972343365065,162.9307127948384
207.5899963378906,199.5734593023855,-0.04541053000652053,184.6441380404487,164.3808180239699
218.6333312988281,202.040748995973,0.118945052408421,186.9202926367305,166.1424154972946
231.6666717529297,205.8758080086936,0.1332882683936505,189.9168237902358,168.2700057770051
216.6199951171875,207.2666369777291,-0.1583326393353785,191.7050552930062,169.8399397604356
213.4466705322266,208.0666388401699,-0.03726561477177404,193.1610262266522,171.2558563677484
215.32666015625,209.0064445099946,0.01969330583903322,194.6453924234317,172.6868387465254
220.5899963378906,210.5059287691459,0.0546532338128729,196.3828249353376,174.2422550615533
221.2299957275391,211.8941531960845,0.006487035945250254,198.0467656338454,175.7679450353803
221.9966735839844,213.2019187695876,0.00774856832799459,199.650619323836,177.2689873106594
231.5933380126953,215.5826776307927,0.0966554617598345,201.7897276386024,179.0328906781998
235.2233276367188,218.1251487105578,0.03504546924206567,204.0286758145768,180.8573826152308
243.2566680908203,221.3784097378453,0.07636042578854017,206.655657107464,182.8834714003182
245.0366668701172,224.4409577970134,0.0163609119983041,209.2259185150098,184.9015666347729
251.9933319091797,228.0075971056878,0.06347790345988526,212.0899242517474,187.0800125116087
272.0133361816406,233.7041152408076,0.1776346460650012,216.1028158882426,189.8377635471486
293.3399963378906,241.4239464561643,0.1753013293742606,221.2751588082655,193.198434999593
270.3966674804688,245.1744488725391,-0.1672152586631782,224.5646792971276,195.7050239212578
283.1466674804688,250.0899311817321,0.1054293206369384,228.4877397976905,198.5442077364501
284.8033447265625,254.5835630111791,0.01308214658104516,232.2590273914543,201.3449926935489
281.6666564941406,258.0894542067468,-0.02409347891719893,235.5677085092609,203.9529881339954
275.3866577148438,260.3285674574223,-0.05184636254428016,238.2342644188651,206.2723931117015
281.5166625976562,263.0713544381537,0.0497703257629618,241.1327571451865,208.7155230373363
283.4833374023438,265.7136741348772,0.01561999918323156,243.9688488127614,211.1431801354076
281.663330078125,267.7783481123512,-0.01514416006432647,246.4931354595655,213.4329162043994
282.2133178710938,269.646946816458,0.004365915228121756,248.8852092182127,215.6661616721723
293.6000061035156,272.7476568485021,0.09021369752351052,251.8796254005807,218.1966097095012
294.3633422851562,275.5457951522451,0.005813160929110485,254.7246328295535,220.6696787026287
288.0533447265625,277.1648903991863,-0.0539823926797398,256.9565569618247,222.8575669692756
278.4766540527344,277.3346974652267,-0.08929886827663801,258.3976934862,224.6634681023137
264.510009765625,275.6745488666102,-0.1353111997539654,258.8070170223092,225.9572479183316
279.9366760253906,276.2262788264746,0.1304014830496969,260.2220070759003,227.7099078224896
290.9299926757812,278.1296663017223,0.08780545427421467,262.278429007872,229.7626012592111
284.8966674804688,279.0056507924855,-0.05919714185203563,263.7931047753754,231.5527482849343
283.3299865722656,279.5654336232965,-0.01556731815139828,265.101431304243,233.2339012443267
284.07666015625,280.1494093568309,0.005892380777417779,266.3721456155756,234.8847114170606
287.8066711425781,281.14063758169,0.02935804390675868,267.8075516681674,236.6030297993646
283.1533203125,281.401178227457,-0.04833706292483068,268.8352118869939,238.1144659815957
268.2733459472656,279.7017877336432,-0.1501350450676118,268.7975854058479,239.0936906329995
270.5533447265625,278.5175269396591,0.01900245210889707,268.9151633551522,240.1151492870804
272.0400085449219,277.6790158322214,0.01228605408220039,269.124424889446,241.1517119688203
265.4066772460938,276.090368515208,-0.07446428617872312,268.8754584515225,241.9392417263075
266.0499877929688,274.7906468864216,0.005419527006173141,268.6862451339995,242.7220884008086
262.4599914550781,273.1944504866446,-0.0426530780153684,268.2692915511497,243.3629538053523
260.4333190917969,271.5425292158774,-0.02468205064419587,267.7445399171006,243.917207240523
238.1666717529297,267.22204326779,-0.1842880573903538,265.7637985692643,243.730494636091
