meta,meta_mvel1,meta_zero_trades_12m,state_0,state_1,state_2,state_3,state_4
50.11000061035156,25.3153570234089,0.00025317,0.0,0.0,0.0,0.0,1.0
49.11999893188477,25.2954026843509,0.00025317,0.0,0.0,0.0,0.0,1.0
47.56000137329102,25.26312852295453,0.00025317,0.0,0.0,0.0,0.0,1.0
47.52999877929688,25.26249748720015,0.00025317,0.0,0.0,0.0,0.0,1.0
46.20000076293945,25.23411623685856,0.00025317,0.0,0.0,0.0,0.0,1.0
46.61000061035156,25.24295154573654,0.00025317,0.0,0.0,0.0,0.0,1.0
48.70999908447266,25.28702075128001,0.00025317,0.0,0.0,0.0,0.0,1.0
48.9900016784668,25.29275265216893,0.00025317,0.0,0.0,0.0,0.0,1.0
49.0099983215332,25.29316074693105,0.00025317,0.0,0.0,0.0,0.0,1.0
45.83000183105469,25.22607536073125,0.00025317,0.0,0.0,0.0,0.0,1.0
46.36000061035156,25.23757345389406,0.00025317,0.0,0.0,0.0,0.0,1.0
46.43000030517578,25.23908223086167,0.00025317,0.0,0.0,0.0,0.0,1.0
46.70000076293945,25.24488060326891,0.00025317,0.0,0.0,0.0,0.0,1.0
46.22999954223633,25.23476535035529,0.00025317,0.0,0.0,0.0,0.0,1.0
44.81999969482422,25.20379088382089,0.00025317,0.0,0.0,0.0,0.0,1.0
45.88999938964844,25.22738363736346,0.00025317,0.0,0.0,0.0,0.0,1.0
46.4900016784668,25.24037369406335,0.00025317,0.0,0.0,0.0,0.0,1.0
47.0099983215332,25.25149673158861,0.00025317,0.0,0.0,0.0,0.0,1.0
47.06000137329102,25.25255983473795,0.00027657,0.0,0.0,0.0,0.0,1.0
46.72999954223633,25.24552276917344,0.00027657,0.0,0.0,0.0,0.0,1.0
48.61999893188477,25.28517136917637,0.00027657,0.0,0.0,0.0,0.0,1.0
48.34000015258789,25.27939580068892,0.00027657,0.0,0.0,0.0,0.0,1.0
47.93999862670898,25.27108662261723,0.00027657,0.0,0.0,0.0,0.0,1.0
48.84000015258789,25.28968607462377,0.00027657,0.0,0.0,0.0,0.0,1.0
50.25,25.31814696919621,0.00027657,0.0,0.0,0.0,0.0,1.0
49.38000106811523,25.30068192780459,0.00027657,0.0,0.0,0.0,0.0,1.0
51.83000183105469,25.34910558978673,0.00027657,0.0,0.0,0.0,0.0,1.0
53.31999969482422,25.37744791184406,0.00027657,0.0,0.0,0.0,0.0,1.0
53.81000137329102,25.38659577127947,0.00027657,0.0,0.0,0.0,0.0,1.0
54.86000061035156,25.40592091889211,0.00027657,0.0,0.0,0.0,0.0,1.0
55.56999969482422,25.41877990405712,0.00027657,0.0,0.0,0.0,0.0,1.0
55.04999923706055,25.40937827156669,0.00027657,0.0,0.0,0.0,0.0,1.0
55.11999893188477,25.41064902958443,0.00027657,0.0,0.0,0.0,0.0,1.0
57.77000045776367,25.4576060399741,0.00027657,0.0,0.0,0.0,0.0,1.0
57.95999908447266,25.46088952391366,0.00027657,0.0,0.0,0.0,0.0,1.0
57.72999954223633,25.45691338340048,0.00027657,0.0,0.0,0.0,0.0,1.0
55.43999862670898,25.4166007098072,0.00027657,0.0,0.0,0.0,0.0,1.0
53.70999908447266,25.38489856656792,0.00027657,0.0,0.0,0.0,0.0,1.0
54.65000152587891,25.40224862223979,0.00027657,0.0,0.0,0.0,0.0,1.0
54.70999908447266,25.406246229457,0.00029767,0.0,0.0,0.0,0.0,1.0
54.56000137329102,25.40350077682095,0.00029767,0.0,0.0,0.0,0.0,1.0
57.20000076293945,25.45075364983931,0.00029767,0.0,0.0,0.0,0.0,1.0
57.91999816894531,25.4632624545794,0.00029767,0.0,0.0,0.0,0.0,1.0
58.22999954223633,25.46860041610318,0.00029767,0.0,0.0,0.0,0.0,1.0
57.22000122070312,25.45110324707093,0.00029767,0.0,0.0,0.0,0.0,1.0
57.93999862670898,25.46360770675471,0.00029767,0.0,0.0,0.0,0.0,1.0
55.90999984741211,25.42794299042484,0.00029767,0.0,0.0,0.0,0.0,1.0
57.7400016784668,25.46014994141964,0.00029767,0.0,0.0,0.0,0.0,1.0
57.59999847412109,25.45772227932635,0.00029767,0.0,0.0,0.0,0.0,1.0
57.18999862670898,25.4505787720299,0.00029767,0.0,0.0,0.0,0.0,1.0
56.29999923706055,25.43489425970978,0.00029767,0.0,0.0,0.0,0.0,1.0
58.5099983215332,25.47339738922877,0.00029767,0.0,0.0,0.0,0.0,1.0
57.5099983215332,25.45615855465547,0.00029767,0.0,0.0,0.0,0.0,1.0
56.63000106811523,25.44073863710247,0.00029767,0.0,0.0,0.0,0.0,1.0
54.45000076293945,25.40148260150617,0.00029767,0.0,0.0,0.0,0.0,1.0
53.54999923706055,25.38481552076198,0.00029767,0.0,0.0,0.0,0.0,1.0
55.13999938964844,25.41407513264198,0.00029767,0.0,0.0,0.0,0.0,1.0
53.52999877929688,25.3914617763962,0.00029767,0.0,0.0,0.0,0.0,1.0
61.08000183105469,25.52340406512341,0.00029767,0.0,0.0,0.0,0.0,1.0
62.56999969482422,25.54750547992792,0.00029767,0.0,0.0,0.0,0.0,1.0
61.47999954223633,25.52993146601967,0.00030186,0.0,0.0,0.0,0.0,1.0
62.75,25.55037813280689,0.00030186,0.0,0.0,0.0,0.0,1.0
62.18999862670898,25.54141374782862,0.00030186,0.0,0.0,0.0,0.0,1.0
62.15999984741211,25.54093125839963,0.00030186,0.0,0.0,0.0,0.0,1.0
64.31999969482422,25.57509017492107,0.00030186,0.0,0.0,0.0,0.0,1.0
63.54999923706055,25.56304654042512,0.00030186,0.0,0.0,0.0,0.0,1.0
64.8499984741211,25.5832964420281,0.00030186,0.0,0.0,0.0,0.0,1.0
64.44999694824219,25.57710923682942,0.00030186,0.0,0.0,0.0,0.0,1.0
67.33000183105469,25.62082548454742,0.00030186,0.0,0.0,0.0,0.0,1.0
67.08999633789062,25.61725450178477,0.00030186,0.0,0.0,0.0,0.0,1.0
67.30000305175781,25.62037983679127,0.00030186,0.0,0.0,0.0,0.0,1.0
68.05999755859375,25.63160918799638,0.00030186,0.0,0.0,0.0,0.0,1.0
69.62999725341797,25.65441502430408,0.00030186,0.0,0.0,0.0,0.0,1.0
68.58999633789062,25.63936625291493,0.00030186,0.0,0.0,0.0,0.0,1.0
70.77999877929688,25.67079601246588,0.00030186,0.0,0.0,0.0,0.0,1.0
69.8499984741211,25.65756961865289,0.00030186,0.0,0.0,0.0,0.0,1.0
69.26000213623047,25.64908712461292,0.00030186,0.0,0.0,0.0,0.0,1.0
68.94000244140625,25.64445615129721,0.00030186,0.0,0.0,0.0,0.0,1.0
68.45999908447266,25.63746917452387,0.00030186,0.0,0.0,0.0,0.0,1.0
67.41000366210938,25.62269629121972,0.00029931,0.0,0.0,0.0,0.0,1.0
68.80000305175781,25.64310665132471,0.00029931,0.0,0.0,0.0,0.0,1.0
71.56999969482422,25.68257884951496,0.00029931,0.0,0.0,0.0,0.0,1.0
70.83999633789062,25.6723266232476,0.00029931,0.0,0.0,0.0,0.0,1.0
69.80000305175781,25.65753691551825,0.00029931,0.0,0.0,0.0,0.0,1.0
72.02999877929688,25.68898554398259,0.00029931,0.0,0.0,0.0,0.0,1.0
70.0999984741211,25.66182563430184,0.00029931,0.0,0.0,0.0,0.0,1.0
70.87999725341797,25.67289112957555,0.00029931,0.0,0.0,0.0,0.0,1.0
68.83000183105469,25.64354258504131,0.00029931,0.0,0.0,0.0,0.0,1.0
67.72000122070312,25.62728443731914,0.00029931,0.0,0.0,0.0,0.0,1.0
68.73999786376953,25.64223410237319,0.00029931,0.0,0.0,0.0,0.0,1.0
69.19000244140625,25.64875924082473,0.00029931,0.0,0.0,0.0,0.0,1.0
68.23999786376953,25.63493373390722,0.00029931,0.0,0.0,0.0,0.0,1.0
66.97000122070312,25.61614763817804,0.00029931,0.0,0.0,0.0,0.0,1.0
67.23999786376953,25.62017113879865,0.00029931,0.0,0.0,0.0,0.0,1.0
64.0999984741211,25.57234720215043,0.00029931,0.0,0.0,0.0,0.0,1.0
64.88999938964844,25.5845963812556,0.00029931,0.0,0.0,0.0,0.0,1.0
60.38999938964844,25.51272638024145,0.00029931,0.0,0.0,0.0,0.0,1.0
60.97000122070312,25.52228482196957,0.00029931,0.0,0.0,0.0,0.0,1.0
60.0099983215332,25.5064140490601,0.00029931,0.0,0.0,0.0,0.0,1.0
60.2400016784668,25.5102394733831,0.00029931,0.0,0.0,0.0,0.0,1.0
62.61999893188477,25.55035779194032,0.0002839,0.0,0.0,0.0,0.0,1.0
62.72000122070312,25.55195348860405,0.0002839,0.0,0.0,0.0,0.0,1.0
59.4900016784668,25.49908135251323,0.0002839,0.0,0.0,0.0,0.0,1.0
56.75,25.45192874946066,0.0002839,0.0,0.0,0.0,0.0,1.0
56.95000076293945,25.455446796389,0.0002839,0.0,0.0,0.0,0.0,1.0
58.18999862670898,25.47698658816761,0.0002839,0.0,0.0,0.0,0.0,1.0
62.40999984741211,25.54699860960018,0.0002839,0.0,0.0,0.0,0.0,1.0
59.15999984741211,25.49351872836251,0.0002839,0.0,0.0,0.0,0.0,1.0
58.52999877929688,25.48281251554626,0.0002839,0.0,0.0,0.0,0.0,1.0
58.88999938964844,25.48894437969137,0.0002839,0.0,0.0,0.0,0.0,1.0
59.09000015258789,25.49233480103903,0.0002839,0.0,0.0,0.0,0.0,1.0
59.72000122070312,25.50294008621058,0.0002839,0.0,0.0,0.0,0.0,1.0
58.93999862670898,25.48979304710889,0.0002839,0.0,0.0,0.0,0.0,1.0
61.2400016784668,25.52807369129665,0.0002839,0.0,0.0,0.0,0.0,1.0
63.02999877929688,25.55688387725715,0.0002839,0.0,0.0,0.0,0.0,1.0
61.36000061035156,25.53965015061013,0.0002839,0.0,0.0,0.0,0.0,1.0
60.86999893188477,25.53163240856242,0.0002839,0.0,0.0,0.0,0.0,1.0
57.70999908447266,25.47832243646267,0.0002839,0.0,0.0,0.0,0.0,1.0
56.13999938964844,25.45074054366585,0.0002839,0.0,0.0,0.0,0.0,1.0
58.15000152587891,25.48591788880913,0.0002839,0.0,0.0,0.0,0.0,1.0
59.77999877929688,25.51356312003993,0.0002839,0.0,0.0,0.0,0.0,1.0
61.15000152587891,25.53622187069029,0.0002784,0.0,0.0,0.0,0.0,1.0
60.45999908447266,25.52487395781268,0.0002784,0.0,0.0,0.0,0.0,1.0
61.22000122070312,25.53736593706094,0.0002784,0.0,0.0,0.0,0.0,1.0
58.52999877929688,25.49243140605117,0.0002784,0.0,0.0,0.0,0.0,1.0
57.38999938964844,25.47276204508918,0.0002784,0.0,0.0,0.0,0.0,1.0
56.7599983215332,25.46172380632461,0.0002784,0.0,0.0,0.0,0.0,1.0
57.2400016784668,25.47014496761564,0.0002784,0.0,0.0,0.0,0.0,1.0
59.83000183105469,25.5143992216103,0.0002784,0.0,0.0,0.0,0.0,1.0
59.83000183105469,25.5143992216103,0.0002784,0.0,0.0,0.0,0.0,1.0
59.22999954223633,25.50432014616436,0.0002784,0.0,0.0,0.0,0.0,1.0
57.91999816894531,25.48195470006801,0.0002784,0.0,0.0,0.0,0.0,1.0
58.02000045776367,25.48367977018708,0.0002784,0.0,0.0,0.0,0.0,1.0
59.20999908447266,25.50398241468537,0.0002784,0.0,0.0,0.0,0.0,1.0
58.56000137329102,25.49294387670813,0.0002784,0.0,0.0,0.0,0.0,1.0
60.4900016784668,25.52537007347073,0.0002784,0.0,0.0,0.0,0.0,1.0
60.52000045776367,25.52586588008806,0.0002784,0.0,0.0,0.0,0.0,1.0
61.34999847412109,25.53948712988928,0.0002784,0.0,0.0,0.0,0.0,1.0
63.47999954223633,25.57361687205113,0.0002784,0.0,0.0,0.0,0.0,1.0
63.5099983215332,25.57408933099056,0.0002784,0.0,0.0,0.0,0.0,1.0
63.83000183105469,25.57911531155846,0.0002784,0.0,0.0,0.0,0.0,1.0
63.29999923706055,25.57077730070144,0.0002784,0.0,0.0,0.0,0.0,1.0
63.08000183105469,25.5672957747264,0.00027646,0.0,0.0,0.0,0.0,1.0
62.86999893188477,25.56396106900977,0.00027646,0.0,0.0,0.0,0.0,1.0
63.34000015258789,25.57140902712359,0.00027646,0.0,0.0,0.0,0.0,1.0
63.18999862670898,25.5690380226567,0.00027646,0.0,0.0,0.0,0.0,1.0
62.5,25.55805854034642,0.00027646,0.0,0.0,0.0,0.0,1.0
62.88000106811523,25.56412014871158,0.00027646,0.0,0.0,0.0,0.0,1.0
65.7699966430664,25.60905573987683,0.00027646,0.0,0.0,0.0,0.0,1.0
65.77999877929688,25.60920780580762,0.00027646,0.0,0.0,0.0,0.0,1.0
64.29000091552734,25.58629609599825,0.00027646,0.0,0.0,0.0,0.0,1.0
64.5,25.58955720740579,0.00027646,0.0,0.0,0.0,0.0,1.0
64.19000244140625,25.58473945696181,0.00027646,0.0,0.0,0.0,0.0,1.0
64.4000015258789,25.58800564040815,0.00027646,0.0,0.0,0.0,0.0,1.0
65.5999984741211,25.60646765629376,0.00027646,0.0,0.0,0.0,0.0,1.0
64.33999633789062,25.58707344849686,0.00027646,0.0,0.0,0.0,0.0,1.0
64.5,25.58955720740579,0.00027646,0.0,0.0,0.0,0.0,1.0
65.37000274658203,25.60295546324464,0.00027646,0.0,0.0,0.0,0.0,1.0
65.72000122070312,25.60829529534744,0.00027646,0.0,0.0,0.0,0.0,1.0
67.44000244140625,25.63413033349882,0.00027646,0.0,0.0,0.0,0.0,1.0
67.12999725341797,25.62952298064035,0.00027646,0.0,0.0,0.0,0.0,1.0
67.5999984741211,25.63649994408081,0.00027646,0.0,0.0,0.0,0.0,1.0
67.29000091552734,25.63190363440999,0.00027646,0.0,0.0,0.0,0.0,1.0
68.05999755859375,25.64429848660266,0.00029114,0.0,0.0,0.0,0.0,1.0
66.44999694824219,25.62035859263491,0.00029114,0.0,0.0,0.0,0.0,1.0
66.29000091552734,25.61794792346553,0.00029114,0.0,0.0,0.0,0.0,1.0
65.29000091552734,25.6027477526223,0.00029114,0.0,0.0,0.0,0.0,1.0
62.7599983215332,25.5632267545219,0.00029114,0.0,0.0,0.0,0.0,1.0
64.97000122070312,25.59783449708245,0.00029114,0.0,0.0,0.0,0.0,1.0
64.87000274658203,25.59629416296604,0.00029114,0.0,0.0,0.0,0.0,1.0
66.33999633789062,25.61870183171806,0.00029114,0.0,0.0,0.0,0.0,1.0
67.9000015258789,25.64194491043838,0.00029114,0.0,0.0,0.0,0.0,1.0
67.16999816894531,25.63113554542005,0.00029114,0.0,0.0,0.0,0.0,1.0
67.66000366210938,25.63840407087902,0.00029114,0.0,0.0,0.0,0.0,1.0
66.41000366210938,25.61975655609785,0.00029114,0.0,0.0,0.0,0.0,1.0
68.41999816894531,25.64957400618876,0.00029114,0.0,0.0,0.0,0.0,1.0
69.4000015258789,25.66379574290077,0.00029114,0.0,0.0,0.0,0.0,1.0
69.2699966430664,25.66192071697422,0.00029114,0.0,0.0,0.0,0.0,1.0
71.29000091552734,25.7049305872597,0.00029114,0.0,0.0,0.0,0.0,1.0
74.9800033569336,25.75539596536669,0.00029114,0.0,0.0,0.0,0.0,1.0
75.19000244140625,25.75819278514763,0.00029114,0.0,0.0,0.0,0.0,1.0
74.91999816894531,25.75459536242363,0.00029114,0.0,0.0,0.0,0.0,1.0
73.70999908447266,25.7383129720684,0.00029114,0.0,0.0,0.0,0.0,1.0
74.68000030517578,25.75138683204784,0.00029114,0.0,0.0,0.0,0.0,1.0
72.6500015258789,25.72382792030731,0.00029114,0.0,0.0,0.0,0.0,1.0
72.36000061035156,25.71982817824989,0.00031338,0.0,0.0,0.0,0.0,1.0
73.51000213623047,25.73559598973427,0.00031338,0.0,0.0,0.0,0.0,1.0
72.69000244140625,25.72437836637096,0.00031338,0.0,0.0,0.0,0.0,1.0
72.47000122070312,25.72134720925331,0.00031338,0.0,0.0,0.0,0.0,1.0
73.16999816894531,25.73095998515914,0.00031338,0.0,0.0,0.0,0.0,1.0
73.05999755859375,25.72945549723855,0.00031338,0.0,0.0,0.0,0.0,1.0
73.44000244140625,25.73464328884365,0.00031338,0.0,0.0,0.0,0.0,1.0
72.83000183105469,25.72630249265918,0.00031338,0.0,0.0,0.0,0.0,1.0
73.7699966430664,25.73912660867867,0.00031338,0.0,0.0,0.0,0.0,1.0
74.30000305175781,25.74628550208504,0.00031338,0.0,0.0,0.0,0.0,1.0
73.62999725341797,25.73722702336601,0.00031338,0.0,0.0,0.0,0.0,1.0
74.58999633789062,25.75018091015842,0.00031338,0.0,0.0,0.0,0.0,1.0
75.29000091552734,25.75952184530991,0.00031338,0.0,0.0,0.0,0.0,1.0
74.80999755859375,25.75312604253742,0.00031338,0.0,0.0,0.0,0.0,1.0
74.56999969482422,25.7499127867511,0.00031338,0.0,0.0,0.0,0.0,1.0
74.56999969482422,25.7499127867511,0.00031338,0.0,0.0,0.0,0.0,1.0
75.0199966430664,25.75592920919443,0.00031338,0.0,0.0,0.0,0.0,1.0
75.95999908447266,25.7683813831792,0.00031338,0.0,0.0,0.0,0.0,1.0
74.62999725341797,25.75071704362851,0.00031338,0.0,0.0,0.0,0.0,1.0
73.86000061035156,25.74034592697591,0.00031338,0.0,0.0,0.0,0.0,1.0
74.81999969482422,25.75325973412907,0.00031338,0.0,0.0,0.0,0.0,1.0
76.68000030517578,25.77781543144517,0.00035068,0.0,0.0,0.0,0.0,1.0
75.83000183105469,25.76666852614755,0.00035068,0.0,0.0,0.0,0.0,1.0
75.94999694824219,25.76824969814851,0.00035068,0.0,0.0,0.0,0.0,1.0
77.26000213623047,25.7853508941759,0.00035068,0.0,0.0,0.0,0.0,1.0
77.88999938964844,25.79347207638365,0.00035068,0.0,0.0,0.0,0.0,1.0
76.66999816894531,25.77768498297639,0.00035068,0.0,0.0,0.0,0.0,1.0
77.43000030517578,25.78754881562781,0.00035068,0.0,0.0,0.0,0.0,1.0
77.91999816894531,25.79385714512299,0.00035068,0.0,0.0,0.0,0.0,1.0
77.4800033569336,25.78819439115312,0.00035068,0.0,0.0,0.0,0.0,1.0
74.58000183105469,25.75004690859009,0.00035068,0.0,0.0,0.0,0.0,1.0
76.08000183105469,25.76995995159249,0.00035068,0.0,0.0,0.0,0.0,1.0
76.43000030517578,25.77454980253554,0.00035068,0.0,0.0,0.0,0.0,1.0
77.0,25.78197993114155,0.00035068,0.0,0.0,0.0,0.0,1.0
77.91000366210938,25.79372887063499,0.00035068,0.0,0.0,0.0,0.0,1.0
76.80000305175781,25.77937918917792,0.00035068,0.0,0.0,0.0,0.0,1.0
78.29000091552734,25.79859440190175,0.00035068,0.0,0.0,0.0,0.0,1.0
78.54000091552734,25.80178257009456,0.00035068,0.0,0.0,0.0,0.0,1.0
77.22000122070312,25.78483301593208,0.00035068,0.0,0.0,0.0,0.0,1.0
78.79000091552734,25.80496060616531,0.00035068,0.0,0.0,0.0,0.0,1.0
79.0,25.80762236175489,0.00035068,0.0,0.0,0.0,0.0,1.0
79.04000091552734,25.80812857431057,0.00035068,0.0,0.0,0.0,0.0,1.0
76.55000305175781,25.86712811998682,0.00039794,0.0,0.0,0.0,0.0,1.0
77.08000183105469,25.87402782531834,0.00039794,0.0,0.0,0.0,0.0,1.0
77.44000244140625,25.87868743251168,0.00039794,0.0,0.0,0.0,0.0,1.0
77.55999755859375,25.88023575691373,0.00039794,0.0,0.0,0.0,0.0,1.0
76.29000091552734,25.85708631604502,0.00039794,0.0,0.0,0.0,0.0,1.0
77.5199966430664,25.87308036022068,0.00039794,0.0,0.0,0.0,0.0,1.0
75.91000366210938,25.85209291221372,0.00039794,0.0,0.0,0.0,0.0,1.0
72.91000366210938,25.81177028998841,0.00039794,0.0,0.0,0.0,0.0,1.0
72.98999786376953,25.81286685213836,0.00039794,0.0,0.0,0.0,0.0,1.0
73.58999633789062,25.82105353311709,0.00039794,0.0,0.0,0.0,0.0,1.0
73.20999908447266,25.81587644709532,0.00039794,0.0,0.0,0.0,0.0,1.0
72.62999725341797,25.80792245774426,0.00039794,0.0,0.0,0.0,0.0,1.0
75.94999694824219,25.8526196248029,0.00039794,0.0,0.0,0.0,0.0,1.0
76.94999694824219,25.86570025656818,0.00039794,0.0,0.0,0.0,0.0,1.0
78.69000244140625,25.88806054951478,0.00039794,0.0,0.0,0.0,0.0,1.0
78.37000274658203,25.88398567205338,0.00039794,0.0,0.0,0.0,0.0,1.0
