googl,googl_exponential_moving_average_5,googl_exponential_moving_average_10,googl_exponential_moving_average_21,googl_sortino_ratio_5,googl_ami_126d,googl_age,googl_zero_trades_12m,state_0,state_1,state_2,state_3
26.81649971008301,27.07559300136573,27.53596735302438,27.92712061318045,0.1494231860446045,4.58e-06,184,0.00195901,0.0,0.0,1.0,0.0
26.74399948120117,27.03247493174842,27.47912392928146,27.87406118454473,-0.01310222349970901,4.58e-06,184,0.00195901,0.0,0.0,1.0,0.0
26.92650032043457,27.01870278054329,27.43964920939814,27.83208553341192,0.03994483381950248,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.69350051879883,26.97646188706434,27.38658759916155,27.78223749630934,-0.04463494125462936,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.76650047302246,26.94920179996359,27.34267284337584,27.73826526346459,0.01600807704897443,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.12849998474121,26.8426879085266,27.2570148235331,27.66932311894483,-0.1247753267219598,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
25.89999961853027,26.72038304313814,27.16162114418604,27.59432443107705,-0.04842738495347098,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.00849914550781,26.62804973509907,27.08082949327768,27.52776421342664,0.0245216785527826,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.33099937438965,26.58953124046458,27.02845601267352,27.478006515568,0.07258332244049198,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.92149925231934,26.63256801529095,27.02100684459572,27.4550775543434,0.1312727482240234,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
27.07699966430664,26.6901736715179,27.02489612919017,27.43963502433682,0.03381071928453912,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.72050094604492,26.69410392898966,27.00380530094637,27.41050611143991,-0.07829661548139183,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.45599937438965,26.66325129899858,26.96593699217743,27.37215156991561,-0.06267386676012929,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.41500091552734,26.63108808323421,26.92793439898174,27.33398521782801,-0.009645670418648757,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
26.94149971008301,26.67130045449042,26.92886823193518,27.31844993651034,0.1166725954437476,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
27.01950073242188,26.71640384403548,26.93509569023504,27.3067005700809,0.01694730461494587,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
27.48500061035156,26.81595409901786,26.97281447432944,27.31366059215967,0.1008473195722963,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
27.77249908447266,26.93983879914314,27.0275770538643,27.33145470064315,0.06122966750178433,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.19000053405762,27.1017403515789,27.10705979735022,27.36454090805768,0.08799644647497853,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.74349975585938,27.31434385516544,27.21879672805753,27.4173619449909,0.1149328135895376,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.52249908447266,27.47078926723341,27.3076974006742,27.45944858679481,-0.05083409405156615,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.52799987792969,27.60768297627575,27.39080923605218,27.49991474186686,0.001128911433481403,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.58250045776367,27.7339033656682,27.47187996227934,27.54069210736231,0.01118283473594849,5.59e-06,185,0.00196254,0.0,0.0,1.0,0.0
28.21699905395508,27.79645312451401,27.52251657172252,27.56603457632717,-0.09049792405578833,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
27.72550010681152,27.78726659661189,27.53629722108574,27.57198029381142,-0.1278863804171857,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
27.6879997253418,27.77441448591789,27.54658687452945,27.57628537335252,-0.009634209932188244,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.24650001525879,27.83553426210237,27.59401964053908,27.60103989963789,0.118073905600196,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.30150032043457,27.89586066994006,27.64192680965704,27.62679650570632,0.01139784022012068,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.53650093078613,27.97880000466509,27.70245775506414,27.66010390265955,0.0486050774214438,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.41500091552734,28.03527119112819,27.75063805223135,27.68762917175026,-0.03137255076230664,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.375,28.07925243615861,27.79282832829599,27.71259257654287,-0.01042828155845563,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
27.97500038146973,28.06575612016392,27.80513085763251,27.72208596115053,-0.1089332538023062,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.01749992370605,28.05950900142111,27.81946456073305,27.73273394046138,0.008892753601249248,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
27.61499977111816,28.0019644743669,27.80567162430573,27.72850542017321,-0.1160435466547866,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
27.5310001373291,27.94099558605292,27.78715173951168,27.72143622602369,-0.02494321922243717,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.03300094604492,27.95290610769272,27.80372066721274,27.73255093704937,0.106734430253554,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.2495002746582,27.99130140150196,27.83375099656546,27.75093357895652,0.04520735210601603,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.32600021362305,28.03462929645892,27.86689857025434,27.77131983656723,0.01585157525889673,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.71450042724609,28.12264056957438,27.92395401344053,27.8046564162732,0.08028383613275995,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
28.62700080871582,28.18793122846939,27.97126246795585,27.83363868694227,-0.02566223504401999,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
29.29649925231934,28.33143762407579,28.06040962337405,27.88505228515734,0.1368975984255129,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
29.23850059509277,28.44885847285169,28.13963453566067,27.93249345393803,-0.01701777433442495,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
29.28450012207031,28.55703346424871,28.21660341877465,27.97976195540197,0.009209167588116839,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
29.23349952697754,28.64460277824938,28.28495101280935,28.02348577254945,-0.01538361096234696,6.29e-06,186,0.00201433,0.0,0.0,1.0,0.0
29.57449913024902,28.76497872923618,28.37160285974645,28.07744715517292,0.06828026124136341,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.53899955749512,28.86517629814495,28.45002875875483,28.12817825763216,-0.01090448406457257,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.65399932861328,28.96728989000867,28.5308944596164,28.18102166719539,0.02278889679792158,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.53800010681152,29.04116856974453,28.59852411431014,28.22791608359236,-0.03783762184246144,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
28.92000007629395,29.0254832723429,28.62010802304719,28.25178322325362,-0.162913335495161,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.16799926757812,29.0439319943179,28.65688709884742,28.28331613523739,0.05019657469190082,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.00200080871582,29.03850399863944,28.68005029940973,28.30800262174154,-0.04728366646639923,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.33250045776367,29.07656184143305,28.72383458866904,28.34312756795261,0.06670603858011792,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.71299934387207,29.15894863190167,28.79020562413085,28.39000849846858,0.07593227494011441,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.65299987792969,29.22290349978973,28.8480898584072,28.43315596787186,-0.01735750632517078,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.5310001373291,29.26278655127145,28.89390020790091,28.47059807391997,-0.03755752548548602,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.04100036621094,29.23407638229002,28.90376671797953,28.49001992040667,-0.1419409326773965,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
30.25550079345703,29.3662994866478,28.99442249320159,28.55003855678724,0.2447981929460989,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.92200088500977,29.43823485684714,29.0566255498629,28.59660815106373,-0.09969542803220022,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
30.17849922180176,29.53406182101773,29.13185100771299,28.6502244072472,0.05017830996109559,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
30.25950050354004,29.62796958557711,29.20745722159809,28.70469120006255,0.01571145336068867,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
30.15049934387207,29.69561085356788,29.27068085411854,28.75355802995077,-0.03390179609724077,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.90399932861328,29.72258665382965,29.31313673436713,28.79239008811615,-0.08242878115939188,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.95100021362305,29.7521546886787,29.35589429881485,28.83144765580112,0.009200233913632313,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.69750022888184,29.74507969377083,29.37879148914386,28.86060667156278,-0.09136037604372563,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
29.77199935913086,29.74856443180654,29.40514584898193,28.89125543941936,0.01468430566745272,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
28.97750091552734,29.6487506311594,29.37648501289232,28.89415238404602,-0.1947387072266231,7.05e-06,187,0.00210482,0.0,0.0,1.0,0.0
28.68000030517578,29.52334637846494,29.3298089708251,28.88696717411834,-0.08030040860508797,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.11350059509277,29.47029204737368,29.31531343633786,28.89455957389531,0.0884773993205188,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.6569995880127,29.3650117529309,29.27119970520692,28.88660594269284,-0.1273740184542427,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.72450065612793,29.28209792228419,29.23456688373274,28.88118406239803,0.01378802415452672,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.59049987792969,29.19257091685223,29.19141143773814,28.8714711509886,-0.03885249314219997,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.89699935913086,29.15430933472077,29.1716852183174,28.87232334370691,0.06275236572110975,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.86249923706055,29.11653467294797,29.1509698431646,28.87199569103327,-0.009741550502074533,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
28.60600090026855,29.05044634993933,29.11445826931885,28.86313209060482,-0.07771784136898817,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.22800064086914,29.07343065703753,29.12206509573585,28.87528003057779,0.1272785337460569,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.23250007629395,29.09402210699607,29.129463530289,28.88716350777423,0.0009011166682497366,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.18549919128418,29.10586376565002,29.13321746000725,28.89708018887508,-0.01407157607139048,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.63500022888184,29.17436019092027,29.16683195691309,28.92158974218645,0.09015414118672373,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.85549926757812,29.26253326986103,29.21296480802447,28.95258583600236,0.04355358147376653,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.77050018310547,29.32828930658538,29.25031250989318,28.97971252606926,-0.02578478800223818,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.62100028991699,29.36618058147479,29.27514332524679,29.00096645056155,-0.04836466024952901,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.62700080871582,29.3999436152838,29.29871233546846,29.0217008557786,0.001185799296230092,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.52849960327148,29.41658511650563,29.31410425917003,29.03847521240871,-0.03356172472271145,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.4060001373291,29.4152148968426,29.32025965336543,29.05063212878729,-0.04441623819948003,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.14999961853027,29.38088292690897,29.30885542435381,29.05391698447105,-0.09869961283139758,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.01600074768066,29.33364913248714,29.28923993291591,29.05266430115819,-0.05536630490124637,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.11800003051758,29.30573347675582,29.27777038678152,29.05482164491023,0.02057698175182524,7.88e-06,188,0.00215056,0.0,0.0,1.0,0.0
29.43149948120117,29.32201381567296,29.28806694187882,29.06725245368592,0.06302275004472042,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.47599983215332,29.34194721928378,29.30065427280826,29.08073440965988,0.008850608996782486,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.6569995880127,29.38273057186909,29.32452123942269,29.09973191335805,0.03594442591390612,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.88899993896484,29.44826685754865,29.36232799060925,29.12573843565087,0.04579135962620864,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
30.08149909973145,29.53023841600504,29.41049503013702,29.15721574938185,0.03769984496970703,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.5984992980957,29.53907474887226,29.42308665060357,29.17174234598847,-0.1696246022911748,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.67099952697754,29.55615233730681,29.4396905254026,29.18816996981933,0.01433810622519196,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.55550003051758,29.55606789655943,29.44744676575485,29.20025137995815,-0.04293264570031964,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.2450008392334,29.51580044081557,29.43388822332485,29.20172256025938,-0.1211854660168122,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.08200073242188,29.4596453124411,29.41032119051018,29.1977881973564,-0.06828196767937778,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.43899917602539,29.45697268169206,29.41224183519268,29.20571187745441,0.07185618397712347,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.66449928283691,29.48383688348558,29.42913612242857,29.22077710716992,0.0448379572420093,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.86350059509277,29.53298413736754,29.45822639767881,29.24187447559774,0.03926820287747913,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
30.27000045776367,29.62839048535336,29.51259228967687,29.27561062811526,0.07967861875169234,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.86350059509277,29.65882535675275,29.53609310646162,29.29489455376083,-0.1608144195502026,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.55900001525879,29.64590302247945,29.53762720725099,29.30355483265654,-0.1294043659664361,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.92099952697754,29.68151411014142,29.56330196675211,29.32379492111753,0.07168699155304209,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.26250076293945,29.62727306822159,29.54315713961158,29.32178630072015,-0.2073735370236255,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.39500045776367,29.59720550956217,29.53323503794676,29.32418481734249,0.0265048620349873,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.39049911499023,29.57044748316449,29.52367599802319,29.32635665829257,-0.001349345188928426,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
29.42049980163574,29.55103684021938,29.51676629859513,29.32943904319027,0.005975116004934771,8.63e-06,189,0.0021875,0.0,0.0,1.0,0.0
28.98150062561035,29.47731069793624,29.48091971426538,29.31805013995087,-0.1341993590872694,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
29.04400062561035,29.42121895307636,29.45165945060435,29.30908217741655,0.01262354278625631,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
29.3125,29.40714534582429,29.44234003180119,29.30919399323526,0.05411391419242412,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
29.38899993896484,29.40479643312506,29.43876788851538,29.31180424018823,0.01527672766328101,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
28.70499992370605,29.31420816908906,29.38962814337996,29.29196198008767,-0.1805020758887212,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
29.1870002746582,29.29774117879735,29.37605837479606,29.2885305679799,0.0982905833024669,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
28.54050064086914,29.19971681764401,29.32010208636066,29.26408141698917,-0.1645949837709217,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.75950050354004,29.01328162693697,29.21559067632992,29.21491525109852,-0.1824501598899644,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.23749923706055,28.78340759673584,29.08312074641095,29.15031147586069,-0.1325941042502123,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.43449974060059,28.60879223451239,28.97271514709924,29.09426587727655,0.04233720788208323,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.03650093078613,28.40526001082811,28.84305006259999,29.02706382382764,-0.1095831635324798,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
26.84600067138672,28.20341476759093,28.70931112672792,28.95584862367351,-0.05356475343062735,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
26.14850044250488,27.93740726565209,28.53781829008206,28.86420102183866,-0.1858254239180287,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
26.61899948120117,27.76674012056327,28.40931863318949,28.79091804135896,0.1053256287345711,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
26.9015007019043,27.6547353651778,28.30834303625882,28.72925837504927,0.06212275521968546,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.13450050354004,27.58739125537143,28.22973319427111,28.67722332933325,0.05069920524587757,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.6825008392334,27.59970313742967,28.1930861937178,28.64477193306449,0.1182173176747929,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.44499969482422,27.57967686392517,28.14298845790446,28.60563716193264,-0.06294262686425517,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.49399948120117,27.56858597499181,28.09952710502198,28.56938265617778,0.01045088489136511,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.94700050354004,27.61757152255864,28.08931274460088,28.54908748457918,0.09644581113516375,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
27.92250061035156,27.65704442121206,28.07814172253564,28.5286580749419,-0.005893569884416419,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
28.01350021362305,27.70318742275357,28.07381283340046,28.51186401214641,0.01907687780207558,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
28.39349937438965,27.79254791604968,28.09522147231904,28.50800585193446,0.0794030837456266,8.78e-06,190,0.00223005,0.0,0.0,1.0,0.0
28.18849945068359,27.8438036191735,28.10146807056393,28.49759269161873,-0.05069366633173295,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
28.20949935913086,27.89114272671874,28.1087026579752,28.48820448354001,0.004360813881704444,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.79750061035156,27.87902080750263,28.08786223946619,28.46569893295411,-0.1093516048766111,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.58449935913086,27.84089517191202,28.05415330931164,28.43698967504871,-0.06008442400039243,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.59099960327148,27.80854633131546,28.02313709895222,28.40943060726125,0.001379388720145359,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.91150093078613,27.82187374622346,28.01566111550771,28.39321174395293,0.06799617856437977,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
28.06450080871582,27.85328168279313,28.01893178130069,28.38250589216151,0.03208706552473709,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.91250038146973,27.86094750997934,28.01180435297139,28.36719973482987,-0.04355761239596896,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.82200050354004,27.85590584193436,27.9990936972853,28.34944655982124,-0.02616918222220769,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.75950050354004,27.84342622518373,27.98304878754426,28.3302381214099,-0.01819461882097151,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.33200073242188,27.7772224832286,27.93944986867314,28.29773883064171,-0.1277394856325519,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.22550010681152,27.70580233238345,27.89163860654276,28.26283338995428,-0.0332226556858432,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.36000061035156,27.66103849425462,27.85603627363528,28.23344527069233,0.02891812643078677,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.1879997253418,27.59980389207908,27.81129971588694,28.19941777890111,-0.05686935111355603,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.29450035095215,27.56028252065612,27.77669110120689,28.16996659953095,0.02292962805586036,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.37400054931641,27.53616842439791,27.74972404164863,28.14406332718969,0.01704963836285947,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.46150016784668,27.52650266064762,27.73042249898849,28.12185221145545,0.01871069829676868,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.38649940490723,27.5083793180552,27.70739094027152,28.09792501647196,-0.02519529846281094,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
27.45400047302246,27.50134000719707,27.69042209886016,28.07697421983911,0.01442767097298257,8.26e-06,191,0.00223634,0.0,0.0,1.0,0.0
26.98250007629395,27.43417647040186,27.64301457491531,28.04136671122462,-0.1512889775019301,8.55e-06,192,0.0021957,0.0,0.0,1.0,0.0
26.92950057983398,27.36884646064955,27.59523257948995,28.00519574900827,-0.01735165234058921,8.55e-06,192,0.0021957,0.0,0.0,1.0,0.0
26.8484992980957,27.30148781356624,27.54522599013508,27.96756876835881,-0.0274622881155148,8.55e-06,192,0.0021957,0.0,0.0,1.0,0.0
